trade_dt,s_info_windcode,trade_dt,s_dq_close
20050330,CI005918.WI,20050330,913.0268
20050331,CI005918.WI,20050331,918.5847
20050401,CI005918.WI,20050401,955.303
20050404,CI005918.WI,20050404,939.7219
20050405,CI005918.WI,20050405,930.531
20050406,CI005918.WI,20050406,946.8824
20050407,CI005918.WI,20050407,957.0917
20050408,CI005918.WI,20050408,975.063
20050411,CI005918.WI,20050411,968.9617
20050412,CI005918.WI,20050412,953.5192
20050413,CI005918.WI,20050413,975.3818
20050414,CI005918.WI,20050414,964.7603
20050415,CI005918.WI,20050415,949.7184
20050418,CI005918.WI,20050418,939.4768
20050419,CI005918.WI,20050419,939.1902
20050420,CI005918.WI,20050420,927.2445
20050421,CI005918.WI,20050421,916.0498
20050422,CI005918.WI,20050422,904.4586
20050425,CI005918.WI,20050425,885.4835
20050426,CI005918.WI,20050426,891.3186
20050427,CI005918.WI,20050427,875.513
20050428,CI005918.WI,20050428,892.027
20050429,CI005918.WI,20050429,878.3878
20050509,CI005918.WI,20050509,852.4784
20050510,CI005918.WI,20050510,855.1706
20050511,CI005918.WI,20050511,843.837
20050512,CI005918.WI,20050512,833.6901
20050513,CI005918.WI,20050513,839.9191
20050516,CI005918.WI,20050516,828.025
20050517,CI005918.WI,20050517,833.6512
20050518,CI005918.WI,20050518,837.8188
20050519,CI005918.WI,20050519,838.498
20050520,CI005918.WI,20050520,834.4691
20050523,CI005918.WI,20050523,812.3332
20050524,CI005918.WI,20050524,819.2872
20050525,CI005918.WI,20050525,819.9796
20050526,CI005918.WI,20050526,810.7135
20050527,CI005918.WI,20050527,804.3409
20050530,CI005918.WI,20050530,811.1348
20050531,CI005918.WI,20050531,811.405
20050601,CI005918.WI,20050601,791.3149
20050602,CI005918.WI,20050602,777.4232
20050603,CI005918.WI,20050603,774.5674
20050606,CI005918.WI,20050606,789.5688
20050607,CI005918.WI,20050607,789.2899
20050608,CI005918.WI,20050608,853.7541
20050609,CI005918.WI,20050609,864.0318
20050610,CI005918.WI,20050610,843.5087
20050613,CI005918.WI,20050613,844.6992
20050614,CI005918.WI,20050614,830.7979
20050615,CI005918.WI,20050615,810.8393
20050616,CI005918.WI,20050616,817.1037
20050617,CI005918.WI,20050617,812.3689
20050620,CI005918.WI,20050620,837.6654
20050621,CI005918.WI,20050621,828.9199
20050622,CI005918.WI,20050622,829.7874
20050623,CI005918.WI,20050623,822.5828
20050624,CI005918.WI,20050624,825.7029
20050627,CI005918.WI,20050627,845.7304
20050628,CI005918.WI,20050628,830.2986
20050629,CI005918.WI,20050629,826.5791
20050630,CI005918.WI,20050630,804.8027
20050701,CI005918.WI,20050701,783.5003
20050704,CI005918.WI,20050704,774.896
20050705,CI005918.WI,20050705,766.7585
20050706,CI005918.WI,20050706,762.858
20050707,CI005918.WI,20050707,765.6883
20050708,CI005918.WI,20050708,745.2552
20050711,CI005918.WI,20050711,736.2716
20050712,CI005918.WI,20050712,761.0945
20050713,CI005918.WI,20050713,755.0368
20050714,CI005918.WI,20050714,756.9341
20050715,CI005918.WI,20050715,745.5656
20050718,CI005918.WI,20050718,734.4687
20050719,CI005918.WI,20050719,737.8198
20050720,CI005918.WI,20050720,743.2215
20050721,CI005918.WI,20050721,741.9959
20050722,CI005918.WI,20050722,753.4603
20050725,CI005918.WI,20050725,747.8673
20050726,CI005918.WI,20050726,766.8192
20050727,CI005918.WI,20050727,785.4932
20050728,CI005918.WI,20050728,784.2309
20050729,CI005918.WI,20050729,781.805
20050801,CI005918.WI,20050801,787.7021
20050802,CI005918.WI,20050802,800.3723
20050803,CI005918.WI,20050803,808.8699
20050804,CI005918.WI,20050804,802.6332
20050805,CI005918.WI,20050805,823.1317
20050808,CI005918.WI,20050808,833.0227
20050809,CI005918.WI,20050809,842.7416
20050810,CI005918.WI,20050810,848.1969
20050811,CI005918.WI,20050811,859.0688
20050812,CI005918.WI,20050812,846.9856
20050815,CI005918.WI,20050815,866.0226
20050816,CI005918.WI,20050816,861.2866
20050817,CI005918.WI,20050817,871.466
20050818,CI005918.WI,20050818,833.8614
20050819,CI005918.WI,20050819,835.2963
20050822,CI005918.WI,20050822,842.1417
20050823,CI005918.WI,20050823,831.5937
20050824,CI005918.WI,20050824,840.6394
20050825,CI005918.WI,20050825,843.506
20050826,CI005918.WI,20050826,843.7652
20050829,CI005918.WI,20050829,832.6851
20050830,CI005918.WI,20050830,826.1307
20050831,CI005918.WI,20050831,839.0973
20050901,CI005918.WI,20050901,856.4938
20050902,CI005918.WI,20050902,860.8334
20050905,CI005918.WI,20050905,870.9645
20050906,CI005918.WI,20050906,853.823
20050907,CI005918.WI,20050907,873.5131
20050908,CI005918.WI,20050908,875.8806
20050909,CI005918.WI,20050909,869.7318
20050912,CI005918.WI,20050912,871.6563
20050913,CI005918.WI,20050913,888.0947
20050914,CI005918.WI,20050914,894.4838
20050915,CI005918.WI,20050915,896.22
20050916,CI005918.WI,20050916,895.9055
20050919,CI005918.WI,20050919,904.6021
20050920,CI005918.WI,20050920,897.7251
20050921,CI005918.WI,20050921,882.4831
20050922,CI005918.WI,20050922,855.4677
20050923,CI005918.WI,20050923,846.1218
20050926,CI005918.WI,20050926,848.0241
20050927,CI005918.WI,20050927,830.7174
20050928,CI005918.WI,20050928,829.6214
20050929,CI005918.WI,20050929,844.3729
20050930,CI005918.WI,20050930,846.4604
20051010,CI005918.WI,20051010,836.5326
20051011,CI005918.WI,20051011,851.7723
20051012,CI005918.WI,20051012,860.5466
20051013,CI005918.WI,20051013,856.0827
20051014,CI005918.WI,20051014,847.5893
20051017,CI005918.WI,20051017,843.7154
20051018,CI005918.WI,20051018,854.0382
20051019,CI005918.WI,20051019,846.0926
20051020,CI005918.WI,20051020,844.9802
20051021,CI005918.WI,20051021,849.4237
20051024,CI005918.WI,20051024,847.6102
20051025,CI005918.WI,20051025,831.3707
20051026,CI005918.WI,20051026,809.1089
20051027,CI005918.WI,20051027,803.8904
20051028,CI005918.WI,20051028,785.26
20051031,CI005918.WI,20051031,790.3777
20051101,CI005918.WI,20051101,783.3214
20051102,CI005918.WI,20051102,794.5931
20051103,CI005918.WI,20051103,786.4202
20051104,CI005918.WI,20051104,789.1967
20051107,CI005918.WI,20051107,788.8986
20051108,CI005918.WI,20051108,794.45
20051109,CI005918.WI,20051109,792.7148
20051110,CI005918.WI,20051110,771.8516
20051111,CI005918.WI,20051111,773.7651
20051114,CI005918.WI,20051114,772.7935
20051115,CI005918.WI,20051115,767.177
20051116,CI005918.WI,20051116,774.4763
20051117,CI005918.WI,20051117,771.0829
20051118,CI005918.WI,20051118,788.594
20051121,CI005918.WI,20051121,786.0596
20051122,CI005918.WI,20051122,770.9875
20051123,CI005918.WI,20051123,777.3489
20051124,CI005918.WI,20051124,781.2358
20051125,CI005918.WI,20051125,782.1134
20051128,CI005918.WI,20051128,779.5032
20051129,CI005918.WI,20051129,769.5082
20051130,CI005918.WI,20051130,769.386
20051201,CI005918.WI,20051201,769.0222
20051202,CI005918.WI,20051202,760.7879
20051205,CI005918.WI,20051205,745.7197
20051206,CI005918.WI,20051206,749.2616
20051207,CI005918.WI,20051207,755.5317
20051208,CI005918.WI,20051208,754.2793
20051209,CI005918.WI,20051209,764.6706
20051212,CI005918.WI,20051212,767.9131
20051213,CI005918.WI,20051213,768.3923
20051214,CI005918.WI,20051214,773.0984
20051215,CI005918.WI,20051215,769.9115
20051216,CI005918.WI,20051216,775.8145
20051219,CI005918.WI,20051219,777.3587
20051220,CI005918.WI,20051220,778.7141
20051221,CI005918.WI,20051221,772.1349
20051222,CI005918.WI,20051222,775.2885
20051223,CI005918.WI,20051223,783.0792
20051226,CI005918.WI,20051226,791.0641
20051227,CI005918.WI,20051227,790.0629
20051228,CI005918.WI,20051228,792.4198
20051229,CI005918.WI,20051229,798.0709
20051230,CI005918.WI,20051230,791.536
20060104,CI005918.WI,20060104,802.8861
20060105,CI005918.WI,20060105,814.5904
20060106,CI005918.WI,20060106,822.8949
20060109,CI005918.WI,20060109,830.8195
20060110,CI005918.WI,20060110,834.7226
20060111,CI005918.WI,20060111,831.5003
20060112,CI005918.WI,20060112,843.9758
20060113,CI005918.WI,20060113,842.3794
20060116,CI005918.WI,20060116,830.996
20060117,CI005918.WI,20060117,832.4698
20060118,CI005918.WI,20060118,850.479
20060119,CI005918.WI,20060119,861.1174
20060120,CI005918.WI,20060120,865.0343
20060123,CI005918.WI,20060123,870.2594
20060124,CI005918.WI,20060124,870.6581
20060125,CI005918.WI,20060125,871.527
20060206,CI005918.WI,20060206,894.8783
20060207,CI005918.WI,20060207,896.6403
20060208,CI005918.WI,20060208,896.6149
20060209,CI005918.WI,20060209,885.9194
20060210,CI005918.WI,20060210,894.812
20060213,CI005918.WI,20060213,891.0943
20060214,CI005918.WI,20060214,894.093
20060215,CI005918.WI,20060215,895.6083
20060216,CI005918.WI,20060216,871.9849
20060217,CI005918.WI,20060217,864.1637
20060220,CI005918.WI,20060220,862.2138
20060221,CI005918.WI,20060221,878.4865
20060222,CI005918.WI,20060222,878.2452
20060223,CI005918.WI,20060223,880.3281
20060224,CI005918.WI,20060224,886.0156
20060227,CI005918.WI,20060227,881.0841
20060228,CI005918.WI,20060228,882.9736
20060301,CI005918.WI,20060301,885.8195
20060302,CI005918.WI,20060302,870.9561
20060303,CI005918.WI,20060303,874.3838
20060306,CI005918.WI,20060306,869.7539
20060307,CI005918.WI,20060307,845.8874
20060308,CI005918.WI,20060308,839.3102
20060309,CI005918.WI,20060309,836.2025
20060310,CI005918.WI,20060310,839.4685
20060313,CI005918.WI,20060313,847.0231
20060314,CI005918.WI,20060314,847.6955
20060315,CI005918.WI,20060315,857.6982
20060316,CI005918.WI,20060316,855.614
20060317,CI005918.WI,20060317,851.8378
20060320,CI005918.WI,20060320,862.7012
20060321,CI005918.WI,20060321,865.008
20060322,CI005918.WI,20060322,871.6648
20060323,CI005918.WI,20060323,875.7876
20060324,CI005918.WI,20060324,871.343
20060327,CI005918.WI,20060327,875.7396
20060328,CI005918.WI,20060328,878.5517
20060329,CI005918.WI,20060329,882.0384
20060330,CI005918.WI,20060330,874.1781
20060331,CI005918.WI,20060331,880.5271
20060403,CI005918.WI,20060403,895.1858
20060404,CI005918.WI,20060404,903.9
20060405,CI005918.WI,20060405,910.2401
20060406,CI005918.WI,20060406,914.5002
20060407,CI005918.WI,20060407,918.5422
20060410,CI005918.WI,20060410,934.3565
20060411,CI005918.WI,20060411,935.4336
20060412,CI005918.WI,20060412,933.7266
20060413,CI005918.WI,20060413,911.7334
20060414,CI005918.WI,20060414,933.9138
20060417,CI005918.WI,20060417,939.1475
20060418,CI005918.WI,20060418,944.2417
20060419,CI005918.WI,20060419,946.8616
20060420,CI005918.WI,20060420,943.1452
20060421,CI005918.WI,20060421,950.0066
20060424,CI005918.WI,20060424,941.4872
20060425,CI005918.WI,20060425,944.225
20060426,CI005918.WI,20060426,947.3397
20060427,CI005918.WI,20060427,947.2469
20060428,CI005918.WI,20060428,950.9311
20060508,CI005918.WI,20060508,986.3231
20060509,CI005918.WI,20060509,1011.3417
20060510,CI005918.WI,20060510,1030.9761
20060511,CI005918.WI,20060511,1028.1187
20060512,CI005918.WI,20060512,1067.9154
20060515,CI005918.WI,20060515,1121.1367
20060516,CI005918.WI,20060516,1085.7316
20060517,CI005918.WI,20060517,1097.2503
20060518,CI005918.WI,20060518,1096.0863
20060519,CI005918.WI,20060519,1125.8478
20060522,CI005918.WI,20060522,1140.1196
20060523,CI005918.WI,20060523,1097.5184
20060524,CI005918.WI,20060524,1080.0518
20060525,CI005918.WI,20060525,1082.0768
20060526,CI005918.WI,20060526,1103.5503
20060529,CI005918.WI,20060529,1133.9103
20060530,CI005918.WI,20060530,1146.5341
20060531,CI005918.WI,20060531,1136.6077
20060601,CI005918.WI,20060601,1170.1506
20060602,CI005918.WI,20060602,1166.5493
20060605,CI005918.WI,20060605,1183.4356
20060606,CI005918.WI,20060606,1178.8028
20060607,CI005918.WI,20060607,1102.7839
20060608,CI005918.WI,20060608,1103.6611
20060609,CI005918.WI,20060609,1074.9345
20060612,CI005918.WI,20060612,1075.1367
20060613,CI005918.WI,20060613,1081.2964
20060614,CI005918.WI,20060614,1061.8808
20060615,CI005918.WI,20060615,1063.448
20060616,CI005918.WI,20060616,1091.5303
20060619,CI005918.WI,20060619,1100.3223
20060620,CI005918.WI,20060620,1104.9532
20060621,CI005918.WI,20060621,1105.8808
20060622,CI005918.WI,20060622,1104.1104
20060623,CI005918.WI,20060623,1110.9078
20060626,CI005918.WI,20060626,1132.098
20060627,CI005918.WI,20060627,1136.5422
20060628,CI005918.WI,20060628,1136.3957
20060629,CI005918.WI,20060629,1164.2032
20060630,CI005918.WI,20060630,1166.3402
20060703,CI005918.WI,20060703,1188.9686
20060704,CI005918.WI,20060704,1182.9384
20060705,CI005918.WI,20060705,1169.7695
20060706,CI005918.WI,20060706,1194.9105
20060707,CI005918.WI,20060707,1193.9808
20060710,CI005918.WI,20060710,1193.8829
20060711,CI005918.WI,20060711,1202.4955
20060712,CI005918.WI,20060712,1208.6164
20060713,CI005918.WI,20060713,1137.5945
20060714,CI005918.WI,20060714,1142.8823
20060717,CI005918.WI,20060717,1160.5832
20060718,CI005918.WI,20060718,1162.2161
20060719,CI005918.WI,20060719,1131.8575
20060720,CI005918.WI,20060720,1138.7829
20060721,CI005918.WI,20060721,1142.6582
20060724,CI005918.WI,20060724,1136.274
20060725,CI005918.WI,20060725,1154.7554
20060726,CI005918.WI,20060726,1155.4946
20060727,CI005918.WI,20060727,1141.0028
20060728,CI005918.WI,20060728,1130.3663
20060731,CI005918.WI,20060731,1084.535
20060801,CI005918.WI,20060801,1073.7818
20060802,CI005918.WI,20060802,1067.1984
20060803,CI005918.WI,20060803,1064.158
20060804,CI005918.WI,20060804,1032.3598
20060807,CI005918.WI,20060807,1015.0757
20060808,CI005918.WI,20060808,1041.991
20060809,CI005918.WI,20060809,1041.5231
20060810,CI005918.WI,20060810,1059.181
20060811,CI005918.WI,20060811,1061.2719
20060814,CI005918.WI,20060814,1031.3487
20060815,CI005918.WI,20060815,1048.0558
20060816,CI005918.WI,20060816,1065.5294
20060817,CI005918.WI,20060817,1056.6579
20060818,CI005918.WI,20060818,1048.6059
20060821,CI005918.WI,20060821,1052.4308
20060822,CI005918.WI,20060822,1064.4166
20060823,CI005918.WI,20060823,1059.8603
20060824,CI005918.WI,20060824,1066.2902
20060825,CI005918.WI,20060825,1068.1201
20060828,CI005918.WI,20060828,1090.0178
20060829,CI005918.WI,20060829,1093.6872
20060830,CI005918.WI,20060830,1096.133
20060831,CI005918.WI,20060831,1103.7456
20060901,CI005918.WI,20060901,1087.4754
20060904,CI005918.WI,20060904,1102.1768
20060905,CI005918.WI,20060905,1100.9283
20060906,CI005918.WI,20060906,1111.8471
20060907,CI005918.WI,20060907,1096.9726
20060908,CI005918.WI,20060908,1096.7437
20060911,CI005918.WI,20060911,1094.6293
20060912,CI005918.WI,20060912,1102.4334
20060913,CI005918.WI,20060913,1091.7698
20060914,CI005918.WI,20060914,1089.5808
20060915,CI005918.WI,20060915,1106.7798
20060918,CI005918.WI,20060918,1121.6887
20060919,CI005918.WI,20060919,1123.6056
20060920,CI005918.WI,20060920,1121.3173
20060921,CI005918.WI,20060921,1125.567
20060922,CI005918.WI,20060922,1110.9722
20060925,CI005918.WI,20060925,1107.661
20060926,CI005918.WI,20060926,1101.6614
20060927,CI005918.WI,20060927,1110.3697
20060928,CI005918.WI,20060928,1121.8788
20060929,CI005918.WI,20060929,1133.6499
20061009,CI005918.WI,20061009,1152.7982
20061010,CI005918.WI,20061010,1153.7862
20061011,CI005918.WI,20061011,1159.7441
20061012,CI005918.WI,20061012,1156.7815
20061013,CI005918.WI,20061013,1159.5844
20061016,CI005918.WI,20061016,1153.8859
20061017,CI005918.WI,20061017,1154.4507
20061018,CI005918.WI,20061018,1165.7107
20061019,CI005918.WI,20061019,1170.7283
20061020,CI005918.WI,20061020,1167.1282
20061023,CI005918.WI,20061023,1138.1619
20061024,CI005918.WI,20061024,1166.2392
20061025,CI005918.WI,20061025,1164.4077
20061026,CI005918.WI,20061026,1158.7742
20061027,CI005918.WI,20061027,1146.0655
20061030,CI005918.WI,20061030,1156.0379
20061031,CI005918.WI,20061031,1172.1014
20061101,CI005918.WI,20061101,1187.2199
20061102,CI005918.WI,20061102,1189.319
20061103,CI005918.WI,20061103,1190.5932
20061106,CI005918.WI,20061106,1204.1294
20061107,CI005918.WI,20061107,1199.2673
20061108,CI005918.WI,20061108,1185.6912
20061109,CI005918.WI,20061109,1196.1304
20061110,CI005918.WI,20061110,1167.4462
20061113,CI005918.WI,20061113,1126.444
20061114,CI005918.WI,20061114,1136.2517
20061115,CI005918.WI,20061115,1161.268
20061116,CI005918.WI,20061116,1149.9948
20061117,CI005918.WI,20061117,1167.4698
20061120,CI005918.WI,20061120,1176.9773
20061121,CI005918.WI,20061121,1199.0542
20061122,CI005918.WI,20061122,1200.7972
20061123,CI005918.WI,20061123,1208.5933
20061124,CI005918.WI,20061124,1217.8751
20061127,CI005918.WI,20061127,1239.7029
20061128,CI005918.WI,20061128,1235.7159
20061129,CI005918.WI,20061129,1254.1857
20061130,CI005918.WI,20061130,1287.8624
20061201,CI005918.WI,20061201,1303.4259
20061204,CI005918.WI,20061204,1328.4524
20061205,CI005918.WI,20061205,1334.4546
20061206,CI005918.WI,20061206,1315.9277
20061207,CI005918.WI,20061207,1314.1709
20061208,CI005918.WI,20061208,1266.1061
20061211,CI005918.WI,20061211,1309.0986
20061212,CI005918.WI,20061212,1314.6016
20061213,CI005918.WI,20061213,1331.6585
20061214,CI005918.WI,20061214,1349.7359
20061215,CI005918.WI,20061215,1369.9529
20061218,CI005918.WI,20061218,1391.1888
20061219,CI005918.WI,20061219,1393.3002
20061220,CI005918.WI,20061220,1406.373
20061221,CI005918.WI,20061221,1385.7959
20061222,CI005918.WI,20061222,1374.8875
20061225,CI005918.WI,20061225,1395.0971
20061226,CI005918.WI,20061226,1395.7986
20061227,CI005918.WI,20061227,1410.046
20061228,CI005918.WI,20061228,1396.1531
20061229,CI005918.WI,20061229,1427.1602
20070104,CI005918.WI,20070104,1455.3905
20070105,CI005918.WI,20070105,1489.2119
20070108,CI005918.WI,20070108,1533.5883
20070109,CI005918.WI,20070109,1590.5976
20070110,CI005918.WI,20070110,1626.0965
20070111,CI005918.WI,20070111,1613.5465
20070112,CI005918.WI,20070112,1554.1072
20070115,CI005918.WI,20070115,1635.8985
20070116,CI005918.WI,20070116,1674.167
20070117,CI005918.WI,20070117,1669.0237
20070118,CI005918.WI,20070118,1689.1099
20070119,CI005918.WI,20070119,1746.7079
20070122,CI005918.WI,20070122,1827.3963
20070123,CI005918.WI,20070123,1851.3453
20070124,CI005918.WI,20070124,1867.3258
20070125,CI005918.WI,20070125,1772.1965
20070126,CI005918.WI,20070126,1800.3027
20070129,CI005918.WI,20070129,1863.2538
20070130,CI005918.WI,20070130,1870.5117
20070131,CI005918.WI,20070131,1755.3215
20070201,CI005918.WI,20070201,1755.5088
20070202,CI005918.WI,20070202,1698.2275
20070205,CI005918.WI,20070205,1696.4282
20070206,CI005918.WI,20070206,1725.2051
20070207,CI005918.WI,20070207,1760.616
20070208,CI005918.WI,20070208,1802.44
20070209,CI005918.WI,20070209,1789.2446
20070212,CI005918.WI,20070212,1844.5705
20070213,CI005918.WI,20070213,1876.045
20070214,CI005918.WI,20070214,1926.0607
20070215,CI005918.WI,20070215,1988.7548
20070216,CI005918.WI,20070216,2021.9163
20070226,CI005918.WI,20070226,2100.9638
20070227,CI005918.WI,20070227,1911.7426
20070228,CI005918.WI,20070228,1992.3249
20070301,CI005918.WI,20070301,1935.3956
20070302,CI005918.WI,20070302,1958.1394
20070305,CI005918.WI,20070305,1944.9611
20070306,CI005918.WI,20070306,1961.2028
20070307,CI005918.WI,20070307,2014.8004
20070308,CI005918.WI,20070308,2049.6202
20070309,CI005918.WI,20070309,2044.335
20070312,CI005918.WI,20070312,2067.6437
20070313,CI005918.WI,20070313,2087.0457
20070314,CI005918.WI,20070314,2054.7288
20070315,CI005918.WI,20070315,2093.2123
20070316,CI005918.WI,20070316,2064.2298
20070319,CI005918.WI,20070319,2090.1459
20070320,CI005918.WI,20070320,2121.1544
20070321,CI005918.WI,20070321,2151.5682
20070322,CI005918.WI,20070322,2172.9479
20070323,CI005918.WI,20070323,2196.8941
20070326,CI005918.WI,20070326,2245.8657
20070327,CI005918.WI,20070327,2273.5139
20070328,CI005918.WI,20070328,2260.3637
20070329,CI005918.WI,20070329,2207.9176
20070330,CI005918.WI,20070330,2228.4842
20070402,CI005918.WI,20070402,2287.881
20070403,CI005918.WI,20070403,2324.8112
20070404,CI005918.WI,20070404,2343.942
20070405,CI005918.WI,20070405,2375.9154
20070406,CI005918.WI,20070406,2405.7546
20070409,CI005918.WI,20070409,2461.6316
20070410,CI005918.WI,20070410,2509.9211
20070411,CI005918.WI,20070411,2544.8859
20070412,CI005918.WI,20070412,2597.0504
20070413,CI005918.WI,20070413,2574.3174
20070416,CI005918.WI,20070416,2643.18
20070417,CI005918.WI,20070417,2706.652
20070418,CI005918.WI,20070418,2766.1577
20070419,CI005918.WI,20070419,2627.9222
20070420,CI005918.WI,20070420,2757.9434
20070423,CI005918.WI,20070423,2880.2855
20070424,CI005918.WI,20070424,2911.7813
20070425,CI005918.WI,20070425,2890.2839
20070426,CI005918.WI,20070426,2928.4966
20070427,CI005918.WI,20070427,2894.1546
20070430,CI005918.WI,20070430,2919.0494
20070508,CI005918.WI,20070508,3036.3496
20070509,CI005918.WI,20070509,3039.9384
20070510,CI005918.WI,20070510,3099.9764
20070511,CI005918.WI,20070511,3079.8508
20070514,CI005918.WI,20070514,3100.3031
20070515,CI005918.WI,20070515,3002.3869
20070516,CI005918.WI,20070516,3084.5411
20070517,CI005918.WI,20070517,3161.8903
20070518,CI005918.WI,20070518,3179.3078
20070521,CI005918.WI,20070521,3263.2347
20070522,CI005918.WI,20070522,3307.3911
20070523,CI005918.WI,20070523,3373.5918
20070524,CI005918.WI,20070524,3342.9603
20070525,CI005918.WI,20070525,3378.8201
20070528,CI005918.WI,20070528,3465.6534
20070529,CI005918.WI,20070529,3532.7108
20070530,CI005918.WI,20070530,3263.4485
20070531,CI005918.WI,20070531,3225.4032
20070601,CI005918.WI,20070601,3070.6528
20070604,CI005918.WI,20070604,2824.4991
20070605,CI005918.WI,20070605,2904.1887
20070606,CI005918.WI,20070606,2960.3461
20070607,CI005918.WI,20070607,3073.4129
20070608,CI005918.WI,20070608,3132.0338
20070611,CI005918.WI,20070611,3197.4797
20070612,CI005918.WI,20070612,3299.8516
20070613,CI005918.WI,20070613,3372.3311
20070614,CI005918.WI,20070614,3339.0313
20070615,CI005918.WI,20070615,3342.839
20070618,CI005918.WI,20070618,3426.0754
20070619,CI005918.WI,20070619,3451.5351
20070620,CI005918.WI,20070620,3380.7245
20070621,CI005918.WI,20070621,3381.6505
20070622,CI005918.WI,20070622,3229.3256
20070625,CI005918.WI,20070625,3063.9208
20070626,CI005918.WI,20070626,3123.0029
20070627,CI005918.WI,20070627,3206.8526
20070628,CI005918.WI,20070628,3051.6475
20070629,CI005918.WI,20070629,2960.1998
20070702,CI005918.WI,20070702,2986.4479
20070703,CI005918.WI,20070703,3056.2686
20070704,CI005918.WI,20070704,2980.0592
20070705,CI005918.WI,20070705,2793.3197
20070706,CI005918.WI,20070706,2937.5871
20070709,CI005918.WI,20070709,3026.9875
20070710,CI005918.WI,20070710,2947.426
20070711,CI005918.WI,20070711,2971.1003
20070712,CI005918.WI,20070712,2984.4618
20070713,CI005918.WI,20070713,2980.7386
20070716,CI005918.WI,20070716,2900.609
20070717,CI005918.WI,20070717,2940.4073
20070718,CI005918.WI,20070718,2933.3964
20070719,CI005918.WI,20070719,2933.3099
20070720,CI005918.WI,20070720,3023.7994
20070723,CI005918.WI,20070723,3204.4282
20070724,CI005918.WI,20070724,3215.6951
20070725,CI005918.WI,20070725,3312.9481
20070726,CI005918.WI,20070726,3360.0018
20070727,CI005918.WI,20070727,3416.4824
20070730,CI005918.WI,20070730,3527.1951
20070731,CI005918.WI,20070731,3575.8357
20070801,CI005918.WI,20070801,3413.4152
20070802,CI005918.WI,20070802,3536.8036
20070803,CI005918.WI,20070803,3618.9173
20070806,CI005918.WI,20070806,3730.7015
20070807,CI005918.WI,20070807,3765.1672
20070808,CI005918.WI,20070808,3704.603
20070809,CI005918.WI,20070809,3757.3622
20070810,CI005918.WI,20070810,3715.5644
20070813,CI005918.WI,20070813,3670.7256
20070814,CI005918.WI,20070814,3733.1377
20070815,CI005918.WI,20070815,3731.0705
20070816,CI005918.WI,20070816,3719.2282
20070817,CI005918.WI,20070817,3677.856
20070820,CI005918.WI,20070820,3853.7894
20070821,CI005918.WI,20070821,3913.7696
20070822,CI005918.WI,20070822,3975.0061
20070823,CI005918.WI,20070823,4012.2113
20070824,CI005918.WI,20070824,4079.8261
20070827,CI005918.WI,20070827,4124.2853
20070828,CI005918.WI,20070828,4172.4826
20070829,CI005918.WI,20070829,4100.9751
20070830,CI005918.WI,20070830,4170.1144
20070831,CI005918.WI,20070831,4251.0381
20070903,CI005918.WI,20070903,4403.9232
20070904,CI005918.WI,20070904,4363.4994
20070905,CI005918.WI,20070905,4425.6471
20070906,CI005918.WI,20070906,4477.5063
