trade_dt,s_info_windcode,trade_dt,s_dq_close
20050520,CI005920.WI,20050520,784.7386
20050523,CI005920.WI,20050523,763.054
20050524,CI005920.WI,20050524,781.5031
20050525,CI005920.WI,20050525,782.8113
20050526,CI005920.WI,20050526,776.0807
20050527,CI005920.WI,20050527,771.2548
20050530,CI005920.WI,20050530,775.9185
20050531,CI005920.WI,20050531,772.4947
20050601,CI005920.WI,20050601,752.7716
20050602,CI005920.WI,20050602,747.2811
20050603,CI005920.WI,20050603,741.5337
20050606,CI005920.WI,20050606,755.3642
20050607,CI005920.WI,20050607,758.3995
20050608,CI005920.WI,20050608,818.4879
20050609,CI005920.WI,20050609,829.2927
20050610,CI005920.WI,20050610,812.0745
20050613,CI005920.WI,20050613,810.6338
20050614,CI005920.WI,20050614,799.6811
20050615,CI005920.WI,20050615,778.2902
20050616,CI005920.WI,20050616,784.9756
20050617,CI005920.WI,20050617,779.3833
20050620,CI005920.WI,20050620,802.4659
20050621,CI005920.WI,20050621,794.5416
20050622,CI005920.WI,20050622,797.6294
20050623,CI005920.WI,20050623,787.0191
20050624,CI005920.WI,20050624,790.1229
20050627,CI005920.WI,20050627,812.1294
20050628,CI005920.WI,20050628,795.8618
20050629,CI005920.WI,20050629,797.0398
20050630,CI005920.WI,20050630,774.2561
20050701,CI005920.WI,20050701,741.0072
20050704,CI005920.WI,20050704,729.8796
20050705,CI005920.WI,20050705,724.6502
20050706,CI005920.WI,20050706,719.686
20050707,CI005920.WI,20050707,721.7028
20050708,CI005920.WI,20050708,696.5549
20050711,CI005920.WI,20050711,687.6196
20050712,CI005920.WI,20050712,713.9672
20050713,CI005920.WI,20050713,711.5943
20050714,CI005920.WI,20050714,712.7575
20050715,CI005920.WI,20050715,692.9951
20050718,CI005920.WI,20050718,677.6775
20050719,CI005920.WI,20050719,681.4439
20050720,CI005920.WI,20050720,684.7724
20050721,CI005920.WI,20050721,684.5122
20050722,CI005920.WI,20050722,701.3179
20050725,CI005920.WI,20050725,697.9119
20050726,CI005920.WI,20050726,718.4347
20050727,CI005920.WI,20050727,736.1862
20050728,CI005920.WI,20050728,731.5786
20050729,CI005920.WI,20050729,730.6081
20050801,CI005920.WI,20050801,735.3505
20050802,CI005920.WI,20050802,746.3988
20050803,CI005920.WI,20050803,754.1594
20050804,CI005920.WI,20050804,751.5404
20050805,CI005920.WI,20050805,769.4716
20050808,CI005920.WI,20050808,777.2467
20050809,CI005920.WI,20050809,792.0427
20050810,CI005920.WI,20050810,803.9835
20050811,CI005920.WI,20050811,811.5562
20050812,CI005920.WI,20050812,799.0686
20050815,CI005920.WI,20050815,824.0943
20050816,CI005920.WI,20050816,821.8905
20050817,CI005920.WI,20050817,836.46
20050818,CI005920.WI,20050818,803.16
20050819,CI005920.WI,20050819,804.9346
20050822,CI005920.WI,20050822,812.5427
20050823,CI005920.WI,20050823,801.0251
20050824,CI005920.WI,20050824,810.2464
20050825,CI005920.WI,20050825,817.1954
20050826,CI005920.WI,20050826,821.3862
20050829,CI005920.WI,20050829,809.0868
20050830,CI005920.WI,20050830,806.0727
20050831,CI005920.WI,20050831,822.6603
20050901,CI005920.WI,20050901,841.498
20050902,CI005920.WI,20050902,853.554
20050905,CI005920.WI,20050905,864.7758
20050906,CI005920.WI,20050906,840.496
20050907,CI005920.WI,20050907,864.1847
20050908,CI005920.WI,20050908,863.0304
20050909,CI005920.WI,20050909,854.3196
20050912,CI005920.WI,20050912,857.6436
20050913,CI005920.WI,20050913,876.9566
20050914,CI005920.WI,20050914,888.9347
20050915,CI005920.WI,20050915,891.4224
20050916,CI005920.WI,20050916,887.7205
20050919,CI005920.WI,20050919,899.7126
20050920,CI005920.WI,20050920,895.4
20050921,CI005920.WI,20050921,881.6811
20050922,CI005920.WI,20050922,855.3617
20050923,CI005920.WI,20050923,841.8819
20050926,CI005920.WI,20050926,850.6909
20050927,CI005920.WI,20050927,836.7187
20050928,CI005920.WI,20050928,830.4212
20050929,CI005920.WI,20050929,846.3118
20050930,CI005920.WI,20050930,845.5622
20051010,CI005920.WI,20051010,828.5463
20051011,CI005920.WI,20051011,847.6088
20051012,CI005920.WI,20051012,851.3161
20051013,CI005920.WI,20051013,850.0643
20051014,CI005920.WI,20051014,844.9507
20051017,CI005920.WI,20051017,848.2053
20051018,CI005920.WI,20051018,858.749
20051019,CI005920.WI,20051019,852.4608
20051020,CI005920.WI,20051020,850.0704
20051021,CI005920.WI,20051021,858.3967
20051024,CI005920.WI,20051024,864.1327
20051025,CI005920.WI,20051025,845.5128
20051026,CI005920.WI,20051026,824.0091
20051027,CI005920.WI,20051027,819.4337
20051028,CI005920.WI,20051028,800.6998
20051031,CI005920.WI,20051031,801.6279
20051101,CI005920.WI,20051101,801.103
20051102,CI005920.WI,20051102,817.0031
20051103,CI005920.WI,20051103,809.3564
20051104,CI005920.WI,20051104,812.8258
20051107,CI005920.WI,20051107,818.3077
20051108,CI005920.WI,20051108,823.8083
20051109,CI005920.WI,20051109,822.2491
20051110,CI005920.WI,20051110,799.0854
20051111,CI005920.WI,20051111,804.4732
20051114,CI005920.WI,20051114,805.1418
20051115,CI005920.WI,20051115,795.3354
20051116,CI005920.WI,20051116,799.9722
20051117,CI005920.WI,20051117,796.6772
20051118,CI005920.WI,20051118,814.0996
20051121,CI005920.WI,20051121,815.0055
20051122,CI005920.WI,20051122,799.4363
20051123,CI005920.WI,20051123,804.6338
20051124,CI005920.WI,20051124,809.4159
20051125,CI005920.WI,20051125,806.914
20051128,CI005920.WI,20051128,802.9108
20051129,CI005920.WI,20051129,788.7062
20051130,CI005920.WI,20051130,788.593
20051201,CI005920.WI,20051201,787.0107
20051202,CI005920.WI,20051202,778.6558
20051205,CI005920.WI,20051205,757.7251
20051206,CI005920.WI,20051206,758.4214
20051207,CI005920.WI,20051207,765.6493
20051208,CI005920.WI,20051208,763.013
20051209,CI005920.WI,20051209,776.1674
20051212,CI005920.WI,20051212,777.3255
20051213,CI005920.WI,20051213,778.475
20051214,CI005920.WI,20051214,788.2744
20051215,CI005920.WI,20051215,783.6007
20051216,CI005920.WI,20051216,790.0347
20051219,CI005920.WI,20051219,790.3263
20051220,CI005920.WI,20051220,794.3952
20051221,CI005920.WI,20051221,786.7261
20051222,CI005920.WI,20051222,790.3577
20051223,CI005920.WI,20051223,797.5537
20051226,CI005920.WI,20051226,804.1029
20051227,CI005920.WI,20051227,804.6036
20051228,CI005920.WI,20051228,807.158
20051229,CI005920.WI,20051229,817.9633
20051230,CI005920.WI,20051230,811.7772
20060104,CI005920.WI,20060104,830.6643
20060105,CI005920.WI,20060105,843.4618
20060106,CI005920.WI,20060106,852.2786
20060109,CI005920.WI,20060109,864.274
20060110,CI005920.WI,20060110,866.5653
20060111,CI005920.WI,20060111,864.4646
20060112,CI005920.WI,20060112,883.8314
20060113,CI005920.WI,20060113,884.5369
20060116,CI005920.WI,20060116,868.8093
20060117,CI005920.WI,20060117,867.1922
20060118,CI005920.WI,20060118,885.1049
20060119,CI005920.WI,20060119,891.6284
20060120,CI005920.WI,20060120,894.229
20060123,CI005920.WI,20060123,900.4963
20060124,CI005920.WI,20060124,901.7205
20060125,CI005920.WI,20060125,904.4665
20060206,CI005920.WI,20060206,915.4092
20060207,CI005920.WI,20060207,912.1765
20060208,CI005920.WI,20060208,911.4313
20060209,CI005920.WI,20060209,898.4643
20060210,CI005920.WI,20060210,904.7444
20060213,CI005920.WI,20060213,897.8176
20060214,CI005920.WI,20060214,905.0205
20060215,CI005920.WI,20060215,902.9714
20060216,CI005920.WI,20060216,877.924
20060217,CI005920.WI,20060217,867.4788
20060220,CI005920.WI,20060220,859.9606
20060221,CI005920.WI,20060221,878.7426
20060222,CI005920.WI,20060222,874.1943
20060223,CI005920.WI,20060223,871.4107
20060224,CI005920.WI,20060224,880.3863
20060227,CI005920.WI,20060227,876.096
20060228,CI005920.WI,20060228,877.5329
20060301,CI005920.WI,20060301,884.6688
20060302,CI005920.WI,20060302,868.8927
20060303,CI005920.WI,20060303,861.8907
20060306,CI005920.WI,20060306,860.1455
20060307,CI005920.WI,20060307,836.4291
20060308,CI005920.WI,20060308,834.1713
20060309,CI005920.WI,20060309,824.813
20060310,CI005920.WI,20060310,828.4772
20060313,CI005920.WI,20060313,833.1781
20060314,CI005920.WI,20060314,835.8673
20060315,CI005920.WI,20060315,844.5519
20060316,CI005920.WI,20060316,844.2139
20060317,CI005920.WI,20060317,839.4069
20060320,CI005920.WI,20060320,846.0701
20060321,CI005920.WI,20060321,850.458
20060322,CI005920.WI,20060322,855.9539
20060323,CI005920.WI,20060323,864.7534
20060324,CI005920.WI,20060324,858.884
20060327,CI005920.WI,20060327,865.6404
20060328,CI005920.WI,20060328,869.3904
20060329,CI005920.WI,20060329,872.9695
20060330,CI005920.WI,20060330,865.3018
20060331,CI005920.WI,20060331,874.6383
20060403,CI005920.WI,20060403,889.6915
20060404,CI005920.WI,20060404,897.6658
20060405,CI005920.WI,20060405,905.8641
20060406,CI005920.WI,20060406,909.9781
20060407,CI005920.WI,20060407,918.1446
20060410,CI005920.WI,20060410,932.7078
20060411,CI005920.WI,20060411,930.9033
20060412,CI005920.WI,20060412,927.5342
20060413,CI005920.WI,20060413,898.5902
20060414,CI005920.WI,20060414,917.4357
20060417,CI005920.WI,20060417,915.9275
20060418,CI005920.WI,20060418,920.6388
20060419,CI005920.WI,20060419,920.8083
20060420,CI005920.WI,20060420,918.0546
20060421,CI005920.WI,20060421,930.2895
20060424,CI005920.WI,20060424,922.8096
20060425,CI005920.WI,20060425,924.5952
20060426,CI005920.WI,20060426,940.5751
20060427,CI005920.WI,20060427,950.1962
20060428,CI005920.WI,20060428,963.4191
20060508,CI005920.WI,20060508,996.3555
20060509,CI005920.WI,20060509,1030.6658
20060510,CI005920.WI,20060510,1047.4609
20060511,CI005920.WI,20060511,1040.3013
20060512,CI005920.WI,20060512,1093.3691
20060515,CI005920.WI,20060515,1148.7627
20060516,CI005920.WI,20060516,1107.8199
20060517,CI005920.WI,20060517,1110.5982
20060518,CI005920.WI,20060518,1126.2393
20060519,CI005920.WI,20060519,1158.3804
20060522,CI005920.WI,20060522,1160.0512
20060523,CI005920.WI,20060523,1097.1595
20060524,CI005920.WI,20060524,1077.2845
20060525,CI005920.WI,20060525,1084.5327
20060526,CI005920.WI,20060526,1113.0498
20060529,CI005920.WI,20060529,1141.6272
20060530,CI005920.WI,20060530,1159.6454
20060531,CI005920.WI,20060531,1158.314
20060601,CI005920.WI,20060601,1202.6754
20060602,CI005920.WI,20060602,1203.9418
20060605,CI005920.WI,20060605,1212.5604
20060606,CI005920.WI,20060606,1207.0125
20060607,CI005920.WI,20060607,1121.6951
20060608,CI005920.WI,20060608,1122.8673
20060609,CI005920.WI,20060609,1098.8051
20060612,CI005920.WI,20060612,1100.5284
20060613,CI005920.WI,20060613,1107.7711
20060614,CI005920.WI,20060614,1096.559
20060615,CI005920.WI,20060615,1102.4714
20060616,CI005920.WI,20060616,1130.2888
20060619,CI005920.WI,20060619,1150.574
20060620,CI005920.WI,20060620,1163.863
20060621,CI005920.WI,20060621,1155.026
20060622,CI005920.WI,20060622,1154.9286
20060623,CI005920.WI,20060623,1174.2011
20060626,CI005920.WI,20060626,1191.2189
20060627,CI005920.WI,20060627,1192.7595
20060628,CI005920.WI,20060628,1187.4853
20060629,CI005920.WI,20060629,1204.5939
20060630,CI005920.WI,20060630,1198.6122
20060703,CI005920.WI,20060703,1219.5153
20060704,CI005920.WI,20060704,1217.9489
20060705,CI005920.WI,20060705,1215.9454
20060706,CI005920.WI,20060706,1253.8749
20060707,CI005920.WI,20060707,1252.5529
20060710,CI005920.WI,20060710,1253.3983
20060711,CI005920.WI,20060711,1258.3008
20060712,CI005920.WI,20060712,1254.5146
20060713,CI005920.WI,20060713,1162.4032
20060714,CI005920.WI,20060714,1175.4537
20060717,CI005920.WI,20060717,1195.2997
20060718,CI005920.WI,20060718,1202.0674
20060719,CI005920.WI,20060719,1167.9747
20060720,CI005920.WI,20060720,1169.3509
20060721,CI005920.WI,20060721,1176.8332
20060724,CI005920.WI,20060724,1176.577
20060725,CI005920.WI,20060725,1196.0892
20060726,CI005920.WI,20060726,1194.2829
20060727,CI005920.WI,20060727,1176.313
20060728,CI005920.WI,20060728,1155.6625
20060731,CI005920.WI,20060731,1107.4683
20060801,CI005920.WI,20060801,1090.9856
20060802,CI005920.WI,20060802,1083.6202
20060803,CI005920.WI,20060803,1078.9421
20060804,CI005920.WI,20060804,1040.8443
20060807,CI005920.WI,20060807,1019.9666
20060808,CI005920.WI,20060808,1048.5026
20060809,CI005920.WI,20060809,1051.5063
20060810,CI005920.WI,20060810,1065.4482
20060811,CI005920.WI,20060811,1068.2448
20060814,CI005920.WI,20060814,1032.9777
20060815,CI005920.WI,20060815,1052.0614
20060816,CI005920.WI,20060816,1071.0921
20060817,CI005920.WI,20060817,1063.6705
20060818,CI005920.WI,20060818,1062.0266
20060821,CI005920.WI,20060821,1075.4912
20060822,CI005920.WI,20060822,1094.6136
20060823,CI005920.WI,20060823,1093.3625
20060824,CI005920.WI,20060824,1103.2474
20060825,CI005920.WI,20060825,1109.4338
20060828,CI005920.WI,20060828,1132.9203
20060829,CI005920.WI,20060829,1138.3222
20060830,CI005920.WI,20060830,1144.0165
20060831,CI005920.WI,20060831,1145.0152
20060901,CI005920.WI,20060901,1117.9616
20060904,CI005920.WI,20060904,1148.3095
20060905,CI005920.WI,20060905,1158.2867
20060906,CI005920.WI,20060906,1163.3429
20060907,CI005920.WI,20060907,1142.6427
20060908,CI005920.WI,20060908,1146.9666
20060911,CI005920.WI,20060911,1151.1882
20060912,CI005920.WI,20060912,1152.7285
20060913,CI005920.WI,20060913,1131.6819
20060914,CI005920.WI,20060914,1132.028
20060915,CI005920.WI,20060915,1144.8472
20060918,CI005920.WI,20060918,1163.7296
20060919,CI005920.WI,20060919,1170.0664
20060920,CI005920.WI,20060920,1170.319
20060921,CI005920.WI,20060921,1175.9236
20060922,CI005920.WI,20060922,1169.6533
20060925,CI005920.WI,20060925,1185.1342
20060926,CI005920.WI,20060926,1179.451
20060927,CI005920.WI,20060927,1186.9733
20060928,CI005920.WI,20060928,1203.5833
20060929,CI005920.WI,20060929,1214.6858
20061009,CI005920.WI,20061009,1235.604
20061010,CI005920.WI,20061010,1249.1183
20061011,CI005920.WI,20061011,1241.3802
20061012,CI005920.WI,20061012,1213.4538
20061013,CI005920.WI,20061013,1222.4678
20061016,CI005920.WI,20061016,1213.872
20061017,CI005920.WI,20061017,1206.322
20061018,CI005920.WI,20061018,1223.1105
20061019,CI005920.WI,20061019,1228.36
20061020,CI005920.WI,20061020,1221.2596
20061023,CI005920.WI,20061023,1181.0902
20061024,CI005920.WI,20061024,1204.1333
20061025,CI005920.WI,20061025,1201.8501
20061026,CI005920.WI,20061026,1196.9522
20061027,CI005920.WI,20061027,1175.6457
20061030,CI005920.WI,20061030,1173.2319
20061031,CI005920.WI,20061031,1187.1315
20061101,CI005920.WI,20061101,1188.7545
20061102,CI005920.WI,20061102,1183.9973
20061103,CI005920.WI,20061103,1185.1478
20061106,CI005920.WI,20061106,1179.215
20061107,CI005920.WI,20061107,1172.6677
20061108,CI005920.WI,20061108,1168.3124
20061109,CI005920.WI,20061109,1181.8374
20061110,CI005920.WI,20061110,1152.2495
20061113,CI005920.WI,20061113,1114.6554
20061114,CI005920.WI,20061114,1133.5633
20061115,CI005920.WI,20061115,1161.2993
20061116,CI005920.WI,20061116,1143.5789
20061117,CI005920.WI,20061117,1159.2573
20061120,CI005920.WI,20061120,1153.5886
20061121,CI005920.WI,20061121,1164.3709
20061122,CI005920.WI,20061122,1176.4318
20061123,CI005920.WI,20061123,1179.6724
20061124,CI005920.WI,20061124,1193.4393
20061127,CI005920.WI,20061127,1223.5207
20061128,CI005920.WI,20061128,1225.2807
20061129,CI005920.WI,20061129,1243.3003
20061130,CI005920.WI,20061130,1255.6368
20061201,CI005920.WI,20061201,1265.0587
20061204,CI005920.WI,20061204,1295.4745
20061205,CI005920.WI,20061205,1309.3825
20061206,CI005920.WI,20061206,1300.7703
20061207,CI005920.WI,20061207,1282.11
20061208,CI005920.WI,20061208,1224.6432
20061211,CI005920.WI,20061211,1267.9037
20061212,CI005920.WI,20061212,1263.8087
20061213,CI005920.WI,20061213,1257.7789
20061214,CI005920.WI,20061214,1279.8542
20061215,CI005920.WI,20061215,1308.2965
20061218,CI005920.WI,20061218,1325.7868
20061219,CI005920.WI,20061219,1341.4108
20061220,CI005920.WI,20061220,1359.4215
20061221,CI005920.WI,20061221,1337.5981
20061222,CI005920.WI,20061222,1329.3967
20061225,CI005920.WI,20061225,1340.5405
20061226,CI005920.WI,20061226,1323.4401
20061227,CI005920.WI,20061227,1340.663
20061228,CI005920.WI,20061228,1316.2774
20061229,CI005920.WI,20061229,1331.4414
20070104,CI005920.WI,20070104,1323.9276
20070105,CI005920.WI,20070105,1356.8213
20070108,CI005920.WI,20070108,1414.69
20070109,CI005920.WI,20070109,1438.4092
20070110,CI005920.WI,20070110,1474.6885
20070111,CI005920.WI,20070111,1478.9865
20070112,CI005920.WI,20070112,1422.16
20070115,CI005920.WI,20070115,1495.9319
20070116,CI005920.WI,20070116,1555.0182
20070117,CI005920.WI,20070117,1540.7959
20070118,CI005920.WI,20070118,1592.6559
20070119,CI005920.WI,20070119,1664.5992
20070122,CI005920.WI,20070122,1738.5978
20070123,CI005920.WI,20070123,1730.0132
20070124,CI005920.WI,20070124,1741.1489
20070125,CI005920.WI,20070125,1661.1104
20070126,CI005920.WI,20070126,1680.3274
20070129,CI005920.WI,20070129,1732.0908
20070130,CI005920.WI,20070130,1720.8901
20070131,CI005920.WI,20070131,1626.5952
20070201,CI005920.WI,20070201,1645.8271
20070202,CI005920.WI,20070202,1602.3338
20070205,CI005920.WI,20070205,1624.3564
20070206,CI005920.WI,20070206,1649.012
20070207,CI005920.WI,20070207,1694.6909
20070208,CI005920.WI,20070208,1722.8527
20070209,CI005920.WI,20070209,1724.3195
20070212,CI005920.WI,20070212,1763.7164
20070213,CI005920.WI,20070213,1790.8334
20070214,CI005920.WI,20070214,1822.4354
20070215,CI005920.WI,20070215,1881.8951
20070216,CI005920.WI,20070216,1895.2128
20070226,CI005920.WI,20070226,1951.5922
20070227,CI005920.WI,20070227,1779.2812
20070228,CI005920.WI,20070228,1851.4126
20070301,CI005920.WI,20070301,1805.532
20070302,CI005920.WI,20070302,1842.1674
20070305,CI005920.WI,20070305,1835.4813
20070306,CI005920.WI,20070306,1837.0859
20070307,CI005920.WI,20070307,1886.6229
20070308,CI005920.WI,20070308,1916.6704
20070309,CI005920.WI,20070309,1899.5565
20070312,CI005920.WI,20070312,1930.6621
20070313,CI005920.WI,20070313,1956.8615
20070314,CI005920.WI,20070314,1965.377
20070315,CI005920.WI,20070315,1998.3338
20070316,CI005920.WI,20070316,1963.8715
20070319,CI005920.WI,20070319,1981.4798
20070320,CI005920.WI,20070320,1999.6232
20070321,CI005920.WI,20070321,2030.4928
20070322,CI005920.WI,20070322,2029.4066
20070323,CI005920.WI,20070323,2034.5939
20070326,CI005920.WI,20070326,2093.6964
20070327,CI005920.WI,20070327,2113.4668
20070328,CI005920.WI,20070328,2084.3646
20070329,CI005920.WI,20070329,2015.2861
20070330,CI005920.WI,20070330,2027.3975
20070402,CI005920.WI,20070402,2070.4603
20070403,CI005920.WI,20070403,2103.8049
20070404,CI005920.WI,20070404,2140.7448
20070405,CI005920.WI,20070405,2158.5432
20070406,CI005920.WI,20070406,2192.0805
20070409,CI005920.WI,20070409,2235.303
20070410,CI005920.WI,20070410,2256.731
20070411,CI005920.WI,20070411,2289.2914
20070412,CI005920.WI,20070412,2346.8546
20070413,CI005920.WI,20070413,2341.9409
20070416,CI005920.WI,20070416,2412.2101
20070417,CI005920.WI,20070417,2439.6252
20070418,CI005920.WI,20070418,2488.2225
20070419,CI005920.WI,20070419,2363.6373
20070420,CI005920.WI,20070420,2474.0773
20070423,CI005920.WI,20070423,2571.5644
20070424,CI005920.WI,20070424,2587.3373
20070425,CI005920.WI,20070425,2573.6249
20070426,CI005920.WI,20070426,2596.6555
20070427,CI005920.WI,20070427,2599.2293
20070430,CI005920.WI,20070430,2645.3956
20070508,CI005920.WI,20070508,2758.0093
20070509,CI005920.WI,20070509,2746.9332
20070510,CI005920.WI,20070510,2756.1619
20070511,CI005920.WI,20070511,2752.7754
20070514,CI005920.WI,20070514,2775.7506
20070515,CI005920.WI,20070515,2703.0783
20070516,CI005920.WI,20070516,2781.1882
20070517,CI005920.WI,20070517,2848.409
20070518,CI005920.WI,20070518,2849.3981
20070521,CI005920.WI,20070521,2908.3996
20070522,CI005920.WI,20070522,2954.4767
20070523,CI005920.WI,20070523,3018.8669
20070524,CI005920.WI,20070524,2983.3458
20070525,CI005920.WI,20070525,3049.2945
20070528,CI005920.WI,20070528,3124.0654
20070529,CI005920.WI,20070529,3185.0365
20070530,CI005920.WI,20070530,2946.1104
20070531,CI005920.WI,20070531,2863.5298
20070601,CI005920.WI,20070601,2710.74
20070604,CI005920.WI,20070604,2489.5779
20070605,CI005920.WI,20070605,2512.9162
20070606,CI005920.WI,20070606,2547.6149
20070607,CI005920.WI,20070607,2656.76
20070608,CI005920.WI,20070608,2706.611
20070611,CI005920.WI,20070611,2763.3985
20070612,CI005920.WI,20070612,2842.1842
20070613,CI005920.WI,20070613,2915.94
20070614,CI005920.WI,20070614,2875.4463
20070615,CI005920.WI,20070615,2889.9211
20070618,CI005920.WI,20070618,2976.0721
20070619,CI005920.WI,20070619,3028.5388
20070620,CI005920.WI,20070620,2933.7878
20070621,CI005920.WI,20070621,2934.0473
20070622,CI005920.WI,20070622,2772.4737
20070625,CI005920.WI,20070625,2609.316
20070626,CI005920.WI,20070626,2664.3249
20070627,CI005920.WI,20070627,2717.2718
20070628,CI005920.WI,20070628,2549.3803
20070629,CI005920.WI,20070629,2432.0593
20070702,CI005920.WI,20070702,2445.0129
20070703,CI005920.WI,20070703,2475.4906
20070704,CI005920.WI,20070704,2417.649
20070705,CI005920.WI,20070705,2288.9338
20070706,CI005920.WI,20070706,2409.3964
20070709,CI005920.WI,20070709,2469.0316
20070710,CI005920.WI,20070710,2397.4982
20070711,CI005920.WI,20070711,2423.5942
20070712,CI005920.WI,20070712,2433.8605
20070713,CI005920.WI,20070713,2433.8394
20070716,CI005920.WI,20070716,2356.8217
20070717,CI005920.WI,20070717,2391.4446
20070718,CI005920.WI,20070718,2387.8113
20070719,CI005920.WI,20070719,2412.6618
20070720,CI005920.WI,20070720,2489.8572
20070723,CI005920.WI,20070723,2608.3592
20070724,CI005920.WI,20070724,2600.9446
20070725,CI005920.WI,20070725,2656.1419
20070726,CI005920.WI,20070726,2712.6334
20070727,CI005920.WI,20070727,2755.0566
20070730,CI005920.WI,20070730,2812.8369
20070731,CI005920.WI,20070731,2859.3762
20070801,CI005920.WI,20070801,2693.1384
20070802,CI005920.WI,20070802,2775.0418
20070803,CI005920.WI,20070803,2833.048
20070806,CI005920.WI,20070806,2899.7421
20070807,CI005920.WI,20070807,2912.6844
20070808,CI005920.WI,20070808,2859.5681
20070809,CI005920.WI,20070809,2885.625
20070810,CI005920.WI,20070810,2857.4394
20070813,CI005920.WI,20070813,2850.5151
20070814,CI005920.WI,20070814,2918.4518
20070815,CI005920.WI,20070815,2901.492
20070816,CI005920.WI,20070816,2925.8365
20070817,CI005920.WI,20070817,2890.6687
20070820,CI005920.WI,20070820,2997.8663
20070821,CI005920.WI,20070821,3043.7294
20070822,CI005920.WI,20070822,3085.6951
20070823,CI005920.WI,20070823,3135.0457
20070824,CI005920.WI,20070824,3165.9047
20070827,CI005920.WI,20070827,3161.1365
20070828,CI005920.WI,20070828,3157.9969
20070829,CI005920.WI,20070829,3129.1545
20070830,CI005920.WI,20070830,3220.9713
20070831,CI005920.WI,20070831,3245.0257
20070903,CI005920.WI,20070903,3299.9396
20070904,CI005920.WI,20070904,3270.6068
20070905,CI005920.WI,20070905,3293.3708
20070906,CI005920.WI,20070906,3315.4185
