trade_dt,s_info_windcode,trade_dt,s_dq_close
20040213,399370.SZ,20040213,1165.339
20040216,399370.SZ,20040216,1189.9255
20040217,399370.SZ,20040217,1197.4564
20040218,399370.SZ,20040218,1203.6934
20040219,399370.SZ,20040219,1202.4348
20040220,399370.SZ,20040220,1209.7314
20040223,399370.SZ,20040223,1182.216
20040224,399370.SZ,20040224,1177.2195
20040225,399370.SZ,20040225,1152.606
20040226,399370.SZ,20040226,1153.3427
20040227,399370.SZ,20040227,1168.0478
20040301,399370.SZ,20040301,1177.8509
20040302,399370.SZ,20040302,1177.2237
20040303,399370.SZ,20040303,1161.6574
20040304,399370.SZ,20040304,1171.2126
20040305,399370.SZ,20040305,1166.2075
20040308,399370.SZ,20040308,1142.4205
20040309,399370.SZ,20040309,1136.0283
20040310,399370.SZ,20040310,1160.8676
20040311,399370.SZ,20040311,1174.2944
20040312,399370.SZ,20040312,1173.6308
20040315,399370.SZ,20040315,1196.7598
20040316,399370.SZ,20040316,1200.5438
20040317,399370.SZ,20040317,1207.5036
20040318,399370.SZ,20040318,1188.4916
20040319,399370.SZ,20040319,1203.6246
20040322,399370.SZ,20040322,1208.544
20040323,399370.SZ,20040323,1202.633
20040324,399370.SZ,20040324,1199.9342
20040325,399370.SZ,20040325,1203.46
20040326,399370.SZ,20040326,1206.6243
20040329,399370.SZ,20040329,1198.182
20040330,399370.SZ,20040330,1199.0838
20040331,399370.SZ,20040331,1208.8668
20040401,399370.SZ,20040401,1217.9976
20040402,399370.SZ,20040402,1229.9234
20040405,399370.SZ,20040405,1237.8897
20040406,399370.SZ,20040406,1248.0479
20040407,399370.SZ,20040407,1246.8099
20040408,399370.SZ,20040408,1242.8323
20040409,399370.SZ,20040409,1214.3635
20040412,399370.SZ,20040412,1214.3538
20040413,399370.SZ,20040413,1203.6884
20040414,399370.SZ,20040414,1181.0161
20040415,399370.SZ,20040415,1171.157
20040416,399370.SZ,20040416,1177.9191
20040419,399370.SZ,20040419,1165.6765
20040420,399370.SZ,20040420,1155.8775
20040421,399370.SZ,20040421,1145.2233
20040422,399370.SZ,20040422,1150.4347
20040423,399370.SZ,20040423,1132.707
20040426,399370.SZ,20040426,1132.6187
20040427,399370.SZ,20040427,1123.0039
20040428,399370.SZ,20040428,1116.0384
20040429,399370.SZ,20040429,1092.6432
20040430,399370.SZ,20040430,1098.0243
20040510,399370.SZ,20040510,1072.6369
20040511,399370.SZ,20040511,1073.5662
20040512,399370.SZ,20040512,1098.4866
20040513,399370.SZ,20040513,1094.7139
20040514,399370.SZ,20040514,1072.0144
20040517,399370.SZ,20040517,1061.4456
20040518,399370.SZ,20040518,1070.1054
20040519,399370.SZ,20040519,1072.7444
20040520,399370.SZ,20040520,1066.4074
20040521,399370.SZ,20040521,1069.7005
20040524,399370.SZ,20040524,1063.0238
20040525,399370.SZ,20040525,1041.7792
20040526,399370.SZ,20040526,1044.952
20040527,399370.SZ,20040527,1066.7055
20040528,399370.SZ,20040528,1061.5335
20040531,399370.SZ,20040531,1065.7559
20040601,399370.SZ,20040601,1081.9736
20040602,399370.SZ,20040602,1075.8138
20040603,399370.SZ,20040603,1057.9208
20040604,399370.SZ,20040604,1055.3417
20040607,399370.SZ,20040607,1039.9491
20040608,399370.SZ,20040608,1026.0887
20040609,399370.SZ,20040609,1007.3659
20040610,399370.SZ,20040610,1006.0043
20040611,399370.SZ,20040611,1006.133
20040614,399370.SZ,20040614,984.8795
20040615,399370.SZ,20040615,1001.5452
20040616,399370.SZ,20040616,1006.4372
20040617,399370.SZ,20040617,982.7317
20040618,399370.SZ,20040618,970.0019
20040621,399370.SZ,20040621,976.9695
20040622,399370.SZ,20040622,987.5577
20040623,399370.SZ,20040623,979.6578
20040624,399370.SZ,20040624,970.6452
20040625,399370.SZ,20040625,954.0764
20040628,399370.SZ,20040628,938.6611
20040629,399370.SZ,20040629,949.0973
20040630,399370.SZ,20040630,944.6326
20040701,399370.SZ,20040701,973.0476
20040702,399370.SZ,20040702,974.4202
20040705,399370.SZ,20040705,973.0444
20040706,399370.SZ,20040706,977.7821
20040707,399370.SZ,20040707,968.0403
20040708,399370.SZ,20040708,970.0862
20040709,399370.SZ,20040709,964.4874
20040712,399370.SZ,20040712,943.4721
20040713,399370.SZ,20040713,946.4469
20040714,399370.SZ,20040714,944.2985
20040715,399370.SZ,20040715,956.8043
20040716,399370.SZ,20040716,983.6982
20040719,399370.SZ,20040719,987.4184
20040720,399370.SZ,20040720,980.1851
20040721,399370.SZ,20040721,978.977
20040722,399370.SZ,20040722,954.8284
20040723,399370.SZ,20040723,959.0216
20040726,399370.SZ,20040726,945.8308
20040727,399370.SZ,20040727,940.5107
20040728,399370.SZ,20040728,948.3865
20040729,399370.SZ,20040729,960.4256
20040730,399370.SZ,20040730,946.6606
20040802,399370.SZ,20040802,938.1507
20040803,399370.SZ,20040803,931.9591
20040804,399370.SZ,20040804,956.2853
20040805,399370.SZ,20040805,943.1613
20040806,399370.SZ,20040806,941.3976
20040809,399370.SZ,20040809,944.726
20040810,399370.SZ,20040810,948.9664
20040811,399370.SZ,20040811,939.1327
20040812,399370.SZ,20040812,927.7827
20040813,399370.SZ,20040813,931.2117
20040816,399370.SZ,20040816,921.9715
20040817,399370.SZ,20040817,925.0828
20040818,399370.SZ,20040818,926.121
20040819,399370.SZ,20040819,915.8007
20040820,399370.SZ,20040820,917.5668
20040823,399370.SZ,20040823,908.0209
20040824,399370.SZ,20040824,917.7042
20040825,399370.SZ,20040825,913.8369
20040826,399370.SZ,20040826,911.3469
20040827,399370.SZ,20040827,903.4269
20040830,399370.SZ,20040830,902.5885
20040831,399370.SZ,20040831,917.1507
20040901,399370.SZ,20040901,901.4265
20040902,399370.SZ,20040902,906.3273
20040903,399370.SZ,20040903,904.0236
20040906,399370.SZ,20040906,901.1309
20040907,399370.SZ,20040907,902.8331
20040908,399370.SZ,20040908,897.7683
20040909,399370.SZ,20040909,881.3909
20040910,399370.SZ,20040910,881.8958
20040913,399370.SZ,20040913,863.2332
20040914,399370.SZ,20040914,887.999
20040915,399370.SZ,20040915,926.5857
20040916,399370.SZ,20040916,936.6102
20040917,399370.SZ,20040917,968.5674
20040920,399370.SZ,20040920,1005.2479
20040921,399370.SZ,20040921,1000.9305
20040922,399370.SZ,20040922,982.3564
20040923,399370.SZ,20040923,1014.8978
20040924,399370.SZ,20040924,996.8943
20040927,399370.SZ,20040927,989.1556
20040928,399370.SZ,20040928,996.7191
20040929,399370.SZ,20040929,986.9126
20040930,399370.SZ,20040930,974.5582
20041008,399370.SZ,20041008,997.2001
20041011,399370.SZ,20041011,994.468
20041012,399370.SZ,20041012,971.9143
20041013,399370.SZ,20041013,970.5483
20041014,399370.SZ,20041014,929.1583
20041015,399370.SZ,20041015,929.2868
20041018,399370.SZ,20041018,931.4298
20041019,399370.SZ,20041019,933.894
20041020,399370.SZ,20041020,930.0792
20041021,399370.SZ,20041021,920.4979
20041022,399370.SZ,20041022,932.8246
20041025,399370.SZ,20041025,923.2691
20041026,399370.SZ,20041026,932.5628
20041027,399370.SZ,20041027,944.4553
20041028,399370.SZ,20041028,942.9142
20041029,399370.SZ,20041029,928.5172
20041101,399370.SZ,20041101,916.7781
20041102,399370.SZ,20041102,913.1672
20041103,399370.SZ,20041103,931.4362
20041104,399370.SZ,20041104,910.8464
20041105,399370.SZ,20041105,910.7679
20041108,399370.SZ,20041108,912.2169
20041109,399370.SZ,20041109,915.6163
20041110,399370.SZ,20041110,950.7288
20041111,399370.SZ,20041111,944.7242
20041112,399370.SZ,20041112,947.6492
20041115,399370.SZ,20041115,957.5811
20041116,399370.SZ,20041116,957.4658
20041117,399370.SZ,20041117,947.5652
20041118,399370.SZ,20041118,957.5992
20041119,399370.SZ,20041119,964.0919
20041122,399370.SZ,20041122,967.3215
20041123,399370.SZ,20041123,959.6595
20041124,399370.SZ,20041124,950.7989
20041125,399370.SZ,20041125,948.2967
20041126,399370.SZ,20041126,948.5094
20041129,399370.SZ,20041129,935.7949
20041130,399370.SZ,20041130,936.2439
20041201,399370.SZ,20041201,932.4752
20041202,399370.SZ,20041202,929.8081
20041203,399370.SZ,20041203,933.7908
20041206,399370.SZ,20041206,934.4025
20041207,399370.SZ,20041207,924.49
20041208,399370.SZ,20041208,926.0893
20041209,399370.SZ,20041209,935.6499
20041210,399370.SZ,20041210,920.4425
20041213,399370.SZ,20041213,914.8054
20041214,399370.SZ,20041214,913.8013
20041215,399370.SZ,20041215,916.1857
20041216,399370.SZ,20041216,911.2081
20041217,399370.SZ,20041217,901.2639
20041220,399370.SZ,20041220,888.5395
20041221,399370.SZ,20041221,886.5216
20041222,399370.SZ,20041222,908.8842
20041223,399370.SZ,20041223,891.4336
20041224,399370.SZ,20041224,891.6407
20041227,399370.SZ,20041227,887.6901
20041228,399370.SZ,20041228,886.1773
20041229,399370.SZ,20041229,882.7149
20041230,399370.SZ,20041230,881.8728
20041231,399370.SZ,20041231,878.171
20050104,399370.SZ,20050104,861.9958
20050105,399370.SZ,20050105,867.8566
20050106,399370.SZ,20050106,858.829
20050107,399370.SZ,20050107,860.627
20050110,399370.SZ,20050110,869.8089
20050111,399370.SZ,20050111,872.3875
20050112,399370.SZ,20050112,872.7026
20050113,399370.SZ,20050113,872.0372
20050114,399370.SZ,20050114,864.2994
20050117,399370.SZ,20050117,846.012
20050118,399370.SZ,20050118,852.865
20050119,399370.SZ,20050119,846.9263
20050120,399370.SZ,20050120,838.4024
20050121,399370.SZ,20050121,859.4001
20050124,399370.SZ,20050124,873.5718
20050125,399370.SZ,20050125,873.4038
20050126,399370.SZ,20050126,867.6302
20050127,399370.SZ,20050127,855.4362
20050128,399370.SZ,20050128,848.9583
20050131,399370.SZ,20050131,836.8427
20050201,399370.SZ,20050201,835.4056
20050202,399370.SZ,20050202,878.317
20050203,399370.SZ,20050203,867.1843
20050204,399370.SZ,20050204,888.811
20050216,399370.SZ,20050216,895.5199
20050217,399370.SZ,20050217,892.1795
20050218,399370.SZ,20050218,879.59
20050221,399370.SZ,20050221,896.9156
20050222,399370.SZ,20050222,916.5343
20050223,399370.SZ,20050223,917.5444
20050224,399370.SZ,20050224,920.25
20050225,399370.SZ,20050225,922.201
20050228,399370.SZ,20050228,915.2389
20050301,399370.SZ,20050301,911.9115
20050302,399370.SZ,20050302,897.9557
20050303,399370.SZ,20050303,903.5625
20050304,399370.SZ,20050304,899.1994
20050307,399370.SZ,20050307,904.5426
20050308,399370.SZ,20050308,922.6882
20050309,399370.SZ,20050309,923.9701
20050310,399370.SZ,20050310,904.343
20050311,399370.SZ,20050311,909.3854
20050314,399370.SZ,20050314,914.4532
20050315,399370.SZ,20050315,899.4965
20050316,399370.SZ,20050316,889.5687
20050317,399370.SZ,20050317,879.3357
20050318,399370.SZ,20050318,866.4301
20050321,399370.SZ,20050321,870.057
20050322,399370.SZ,20050322,855.0966
20050323,399370.SZ,20050323,852.928
20050324,399370.SZ,20050324,856.789
20050325,399370.SZ,20050325,855.536
20050328,399370.SZ,20050328,853.8898
20050329,399370.SZ,20050329,849.7226
20050330,399370.SZ,20050330,831.2233
20050331,399370.SZ,20050331,836.735
20050401,399370.SZ,20050401,867.9574
20050404,399370.SZ,20050404,852.9701
20050405,399370.SZ,20050405,846.5301
20050406,399370.SZ,20050406,862.8896
20050407,399370.SZ,20050407,872.1449
20050408,399370.SZ,20050408,887.7198
20050411,399370.SZ,20050411,880.9496
20050412,399370.SZ,20050412,865.4586
20050413,399370.SZ,20050413,885.9548
20050414,399370.SZ,20050414,874.9751
20050415,399370.SZ,20050415,863.4106
20050418,399370.SZ,20050418,853.3768
20050419,399370.SZ,20050419,853.3814
20050420,399370.SZ,20050420,842.0031
20050421,399370.SZ,20050421,837.4729
20050422,399370.SZ,20050422,833.6413
20050425,399370.SZ,20050425,824.5839
20050426,399370.SZ,20050426,831.2361
20050427,399370.SZ,20050427,821.345
20050428,399370.SZ,20050428,833.7333
20050429,399370.SZ,20050429,823.5442
20050509,399370.SZ,20050509,802.8066
20050510,399370.SZ,20050510,802.5887
20050511,399370.SZ,20050511,792.2377
20050512,399370.SZ,20050512,777.2632
20050513,399370.SZ,20050513,779.8272
20050516,399370.SZ,20050516,770.2187
20050517,399370.SZ,20050517,777.0455
20050518,399370.SZ,20050518,777.1598
20050519,399370.SZ,20050519,778.7028
20050520,399370.SZ,20050520,777.7181
20050523,399370.SZ,20050523,759.6515
20050524,399370.SZ,20050524,763.6714
20050525,399370.SZ,20050525,763.9368
20050526,399370.SZ,20050526,754.4681
20050527,399370.SZ,20050527,747.2563
20050530,399370.SZ,20050530,751.7266
20050531,399370.SZ,20050531,753.3449
20050601,399370.SZ,20050601,737.4783
20050602,399370.SZ,20050602,721.2824
20050603,399370.SZ,20050603,721.749
20050606,399370.SZ,20050606,740.7725
20050607,399370.SZ,20050607,739.2773
20050608,399370.SZ,20050608,800.2492
20050609,399370.SZ,20050609,802.319
20050610,399370.SZ,20050610,786.7983
20050613,399370.SZ,20050613,783.3913
20050614,399370.SZ,20050614,774.8029
20050615,399370.SZ,20050615,759.4156
20050616,399370.SZ,20050616,771.6892
20050617,399370.SZ,20050617,771.924
20050620,399370.SZ,20050620,793.5132
20050621,399370.SZ,20050621,785.7087
20050622,399370.SZ,20050622,789.3132
20050623,399370.SZ,20050623,784.5164
20050624,399370.SZ,20050624,787.6257
20050627,399370.SZ,20050627,803.269
20050628,399370.SZ,20050628,793.4214
20050629,399370.SZ,20050629,789.9585
20050630,399370.SZ,20050630,773.9701
20050701,399370.SZ,20050701,758.6475
20050704,399370.SZ,20050704,756.8658
20050705,399370.SZ,20050705,751.1053
20050706,399370.SZ,20050706,745.8352
20050707,399370.SZ,20050707,747.5404
20050708,399370.SZ,20050708,734.8673
20050711,399370.SZ,20050711,729.6294
20050712,399370.SZ,20050712,754.4195
20050713,399370.SZ,20050713,749.9123
20050714,399370.SZ,20050714,751.9865
20050715,399370.SZ,20050715,743.7431
20050718,399370.SZ,20050718,736.9036
20050719,399370.SZ,20050719,739.3589
20050720,399370.SZ,20050720,745.6235
20050721,399370.SZ,20050721,746.5373
20050722,399370.SZ,20050722,757.4819
20050725,399370.SZ,20050725,753.9769
20050726,399370.SZ,20050726,770.0435
20050727,399370.SZ,20050727,784.5112
20050728,399370.SZ,20050728,784.0485
20050729,399370.SZ,20050729,781.9088
20050801,399370.SZ,20050801,785.4052
20050802,399370.SZ,20050802,796.0828
20050803,399370.SZ,20050803,800.9244
20050804,399370.SZ,20050804,796.4643
20050805,399370.SZ,20050805,814.5781
20050808,399370.SZ,20050808,820.1984
20050809,399370.SZ,20050809,824.6671
20050810,399370.SZ,20050810,830.9847
20050811,399370.SZ,20050811,843.5224
20050812,399370.SZ,20050812,832.111
20050815,399370.SZ,20050815,849.3825
20050816,399370.SZ,20050816,841.499
20050817,399370.SZ,20050817,849.1296
20050818,399370.SZ,20050818,818.9855
20050819,399370.SZ,20050819,821.1644
20050822,399370.SZ,20050822,825.4204
20050823,399370.SZ,20050823,817.9416
20050824,399370.SZ,20050824,823.6065
20050825,399370.SZ,20050825,823.2298
20050826,399370.SZ,20050826,821.5285
20050829,399370.SZ,20050829,810.0034
20050830,399370.SZ,20050830,806.7949
20050831,399370.SZ,20050831,817.49
20050901,399370.SZ,20050901,832.7473
20050902,399370.SZ,20050902,836.7448
20050905,399370.SZ,20050905,841.3974
20050906,399370.SZ,20050906,828.7309
20050907,399370.SZ,20050907,843.693
20050908,399370.SZ,20050908,846.8452
20050909,399370.SZ,20050909,840.9678
20050912,399370.SZ,20050912,841.6119
20050913,399370.SZ,20050913,854.115
20050914,399370.SZ,20050914,859.2371
20050915,399370.SZ,20050915,860.1785
20050916,399370.SZ,20050916,858.7087
20050919,399370.SZ,20050919,862.0956
20050920,399370.SZ,20050920,855.0345
20050921,399370.SZ,20050921,841.464
20050922,399370.SZ,20050922,822.8838
20050923,399370.SZ,20050923,815.572
20050926,399370.SZ,20050926,817.4477
20050927,399370.SZ,20050927,806.4497
20050928,399370.SZ,20050928,807.2013
20050929,399370.SZ,20050929,817.8977
20050930,399370.SZ,20050930,820.4142
20051010,399370.SZ,20051010,813.6711
20051011,399370.SZ,20051011,824.1456
20051012,399370.SZ,20051012,828.0275
20051013,399370.SZ,20051013,824.2436
20051014,399370.SZ,20051014,814.2696
20051017,399370.SZ,20051017,810.2196
20051018,399370.SZ,20051018,816.1928
20051019,399370.SZ,20051019,809.6951
20051020,399370.SZ,20051020,810.6017
20051021,399370.SZ,20051021,814.0925
20051024,399370.SZ,20051024,816.904
20051025,399370.SZ,20051025,806.0137
20051026,399370.SZ,20051026,788.59
20051027,399370.SZ,20051027,789.3126
20051028,399370.SZ,20051028,778.884
20051031,399370.SZ,20051031,784.9022
20051101,399370.SZ,20051101,779.766
