trade_dt,s_info_windcode,trade_dt,s_dq_close
20030708,399371.SZ,20030708,1136.0611
20030709,399371.SZ,20030709,1128.286
20030710,399371.SZ,20030710,1150.4057
20030711,399371.SZ,20030711,1147.376
20030714,399371.SZ,20030714,1143.5363
20030715,399371.SZ,20030715,1148.5025
20030716,399371.SZ,20030716,1152.1099
20030717,399371.SZ,20030717,1159.5937
20030718,399371.SZ,20030718,1133.4302
20030721,399371.SZ,20030721,1124.736
20030722,399371.SZ,20030722,1126.9182
20030723,399371.SZ,20030723,1130.7204
20030724,399371.SZ,20030724,1124.1357
20030725,399371.SZ,20030725,1109.5339
20030728,399371.SZ,20030728,1103.9955
20030729,399371.SZ,20030729,1110.1081
20030730,399371.SZ,20030730,1112.1503
20030731,399371.SZ,20030731,1111.2398
20030801,399371.SZ,20030801,1111.8599
20030804,399371.SZ,20030804,1125.0969
20030805,399371.SZ,20030805,1125.6531
20030806,399371.SZ,20030806,1120.2167
20030807,399371.SZ,20030807,1121.0158
20030808,399371.SZ,20030808,1106.4798
20030811,399371.SZ,20030811,1109.3146
20030812,399371.SZ,20030812,1114.2199
20030813,399371.SZ,20030813,1103.134
20030814,399371.SZ,20030814,1093.9652
20030815,399371.SZ,20030815,1091.6296
20030818,399371.SZ,20030818,1088.9545
20030819,399371.SZ,20030819,1091.9569
20030820,399371.SZ,20030820,1086.088
20030821,399371.SZ,20030821,1085.0447
20030822,399371.SZ,20030822,1083.0834
20030825,399371.SZ,20030825,1071.4855
20030826,399371.SZ,20030826,1072.1692
20030827,399371.SZ,20030827,1070.9427
20030828,399371.SZ,20030828,1063.2161
20030829,399371.SZ,20030829,1070.3257
20030901,399371.SZ,20030901,1090.2076
20030902,399371.SZ,20030902,1086.8373
20030903,399371.SZ,20030903,1087.2209
20030904,399371.SZ,20030904,1086.3385
20030905,399371.SZ,20030905,1075.442
20030908,399371.SZ,20030908,1070.5813
20030909,399371.SZ,20030909,1064.7771
20030910,399371.SZ,20030910,1066.2444
20030911,399371.SZ,20030911,1068.0683
20030912,399371.SZ,20030912,1055.6269
20030915,399371.SZ,20030915,1043.0632
20030916,399371.SZ,20030916,1048.0039
20030917,399371.SZ,20030917,1034.9803
20030918,399371.SZ,20030918,1034.5683
20030919,399371.SZ,20030919,1034.4375
20030922,399371.SZ,20030922,1027.4244
20030923,399371.SZ,20030923,1034.1405
20030924,399371.SZ,20030924,1038.5346
20030925,399371.SZ,20030925,1026.459
20030926,399371.SZ,20030926,1023.3009
20030929,399371.SZ,20030929,1012.8206
20030930,399371.SZ,20030930,1022.5733
20031008,399371.SZ,20031008,1027.7837
20031009,399371.SZ,20031009,1026.3717
20031010,399371.SZ,20031010,1052.8245
20031013,399371.SZ,20031013,1049.3099
20031014,399371.SZ,20031014,1041.5682
20031015,399371.SZ,20031015,1038.2818
20031016,399371.SZ,20031016,1026.2806
20031017,399371.SZ,20031017,1030.8581
20031020,399371.SZ,20031020,1024.8289
20031021,399371.SZ,20031021,1029.2561
20031022,399371.SZ,20031022,1057.3307
20031023,399371.SZ,20031023,1048.4988
20031024,399371.SZ,20031024,1048.1529
20031027,399371.SZ,20031027,1040.0152
20031028,399371.SZ,20031028,1044.7039
20031029,399371.SZ,20031029,1038.2369
20031030,399371.SZ,20031030,1026.1571
20031031,399371.SZ,20031031,1027.2508
20031103,399371.SZ,20031103,1042.7994
20031104,399371.SZ,20031104,1066.0139
20031105,399371.SZ,20031105,1062.6915
20031106,399371.SZ,20031106,1047.1675
20031107,399371.SZ,20031107,1028.9136
20031110,399371.SZ,20031110,1037.5072
20031111,399371.SZ,20031111,1039.4421
20031112,399371.SZ,20031112,1020.7923
20031113,399371.SZ,20031113,1020.4299
20031114,399371.SZ,20031114,1028.6822
20031117,399371.SZ,20031117,1023.5924
20031118,399371.SZ,20031118,1008.2734
20031119,399371.SZ,20031119,1021.6243
20031120,399371.SZ,20031120,1046.5023
20031121,399371.SZ,20031121,1036.5491
20031124,399371.SZ,20031124,1065.9447
20031125,399371.SZ,20031125,1069.384
20031126,399371.SZ,20031126,1073.565
20031127,399371.SZ,20031127,1056.3667
20031128,399371.SZ,20031128,1064.5405
20031201,399371.SZ,20031201,1090.2369
20031202,399371.SZ,20031202,1089.7291
20031203,399371.SZ,20031203,1096.2443
20031204,399371.SZ,20031204,1101.8603
20031205,399371.SZ,20031205,1101.4007
20031208,399371.SZ,20031208,1091.407
20031209,399371.SZ,20031209,1096.2345
20031210,399371.SZ,20031210,1112.9943
20031211,399371.SZ,20031211,1113.9951
20031212,399371.SZ,20031212,1112.4521
20031215,399371.SZ,20031215,1112.3982
20031216,399371.SZ,20031216,1107.0595
20031217,399371.SZ,20031217,1098.3371
20031218,399371.SZ,20031218,1105.9764
20031219,399371.SZ,20031219,1102.9864
20031222,399371.SZ,20031222,1131.9401
20031223,399371.SZ,20031223,1139.7738
20031224,399371.SZ,20031224,1153.005
20031225,399371.SZ,20031225,1149.6705
20031226,399371.SZ,20031226,1147.6197
20031229,399371.SZ,20031229,1135.7196
20031230,399371.SZ,20031230,1144.6742
20031231,399371.SZ,20031231,1133.4599
20040102,399371.SZ,20040102,1146.7732
20040105,399371.SZ,20040105,1182.9533
20040106,399371.SZ,20040106,1193.7971
20040107,399371.SZ,20040107,1208.9559
20040108,399371.SZ,20040108,1225.4023
20040109,399371.SZ,20040109,1205.203
20040112,399371.SZ,20040112,1232.9501
20040113,399371.SZ,20040113,1231.3281
20040114,399371.SZ,20040114,1216.8763
20040115,399371.SZ,20040115,1213.6693
20040116,399371.SZ,20040116,1221.1705
20040129,399371.SZ,20040129,1245.3334
20040130,399371.SZ,20040130,1217.8476
20040202,399371.SZ,20040202,1243.3605
20040203,399371.SZ,20040203,1259.1847
20040204,399371.SZ,20040204,1284.3769
20040205,399371.SZ,20040205,1285.0857
20040206,399371.SZ,20040206,1276.9334
20040209,399371.SZ,20040209,1298.5971
20040210,399371.SZ,20040210,1292.4934
20040211,399371.SZ,20040211,1283.0891
20040212,399371.SZ,20040212,1276.1206
20040213,399371.SZ,20040213,1271.18
20040216,399371.SZ,20040216,1301.0661
20040217,399371.SZ,20040217,1307.5689
20040218,399371.SZ,20040218,1319.731
20040219,399371.SZ,20040219,1317.9372
20040220,399371.SZ,20040220,1325.2342
20040223,399371.SZ,20040223,1293.1601
20040224,399371.SZ,20040224,1291.2291
20040225,399371.SZ,20040225,1264.4275
20040226,399371.SZ,20040226,1272.5298
20040227,399371.SZ,20040227,1288.44
20040301,399371.SZ,20040301,1304.3227
20040302,399371.SZ,20040302,1300.9899
20040303,399371.SZ,20040303,1281.9828
20040304,399371.SZ,20040304,1292.4826
20040305,399371.SZ,20040305,1286.9892
20040308,399371.SZ,20040308,1264.7043
20040309,399371.SZ,20040309,1260.9526
20040310,399371.SZ,20040310,1290.676
20040311,399371.SZ,20040311,1304.2463
20040312,399371.SZ,20040312,1305.1286
20040315,399371.SZ,20040315,1335.5385
20040316,399371.SZ,20040316,1342.6511
20040317,399371.SZ,20040317,1346.2876
20040318,399371.SZ,20040318,1321.961
20040319,399371.SZ,20040319,1343.371
20040322,399371.SZ,20040322,1347.9737
20040323,399371.SZ,20040323,1337.1707
20040324,399371.SZ,20040324,1334.4653
20040325,399371.SZ,20040325,1335.8862
20040326,399371.SZ,20040326,1337.5368
20040329,399371.SZ,20040329,1325.9705
20040330,399371.SZ,20040330,1328.0687
20040331,399371.SZ,20040331,1341.5294
20040401,399371.SZ,20040401,1354.0516
20040402,399371.SZ,20040402,1365.4687
20040405,399371.SZ,20040405,1366.6408
20040406,399371.SZ,20040406,1377.1737
20040407,399371.SZ,20040407,1374.9277
20040408,399371.SZ,20040408,1371.9923
20040409,399371.SZ,20040409,1337.9697
20040412,399371.SZ,20040412,1334.5567
20040413,399371.SZ,20040413,1324.4088
20040414,399371.SZ,20040414,1306.9293
20040415,399371.SZ,20040415,1295.7074
20040416,399371.SZ,20040416,1308.0243
20040419,399371.SZ,20040419,1294.0116
20040420,399371.SZ,20040420,1285.457
20040421,399371.SZ,20040421,1270.0955
20040422,399371.SZ,20040422,1279.3263
20040423,399371.SZ,20040423,1261.6666
20040426,399371.SZ,20040426,1261.9558
20040427,399371.SZ,20040427,1248.8174
20040428,399371.SZ,20040428,1244.9549
20040429,399371.SZ,20040429,1219.4627
20040430,399371.SZ,20040430,1229.4857
20040510,399371.SZ,20040510,1198.7703
20040511,399371.SZ,20040511,1204.8025
20040512,399371.SZ,20040512,1233.3957
20040513,399371.SZ,20040513,1229.2062
20040514,399371.SZ,20040514,1204.6264
20040517,399371.SZ,20040517,1193.063
20040518,399371.SZ,20040518,1204.9518
20040519,399371.SZ,20040519,1206.2622
20040520,399371.SZ,20040520,1199.689
20040521,399371.SZ,20040521,1207.4446
20040524,399371.SZ,20040524,1201.9904
20040525,399371.SZ,20040525,1177.7017
20040526,399371.SZ,20040526,1182.8212
20040527,399371.SZ,20040527,1207.9041
20040528,399371.SZ,20040528,1202.0861
20040531,399371.SZ,20040531,1208.4873
20040601,399371.SZ,20040601,1226.1674
20040602,399371.SZ,20040602,1216.0594
20040603,399371.SZ,20040603,1198.5032
20040604,399371.SZ,20040604,1196.0302
20040607,399371.SZ,20040607,1178.8998
20040608,399371.SZ,20040608,1161.967
20040609,399371.SZ,20040609,1141.9444
20040610,399371.SZ,20040610,1143.7979
20040611,399371.SZ,20040611,1142.9156
20040614,399371.SZ,20040614,1115.4328
20040615,399371.SZ,20040615,1135.0873
20040616,399371.SZ,20040616,1143.8578
20040617,399371.SZ,20040617,1120.2283
20040618,399371.SZ,20040618,1106.2346
20040621,399371.SZ,20040621,1111.2282
20040622,399371.SZ,20040622,1121.0755
20040623,399371.SZ,20040623,1110.7959
20040624,399371.SZ,20040624,1102.1387
20040625,399371.SZ,20040625,1085.0238
20040628,399371.SZ,20040628,1072.768
20040629,399371.SZ,20040629,1090.2116
20040630,399371.SZ,20040630,1084.9765
20040701,399371.SZ,20040701,1116.8771
20040702,399371.SZ,20040702,1119.2648
20040705,399371.SZ,20040705,1119.8844
20040706,399371.SZ,20040706,1125.293
20040707,399371.SZ,20040707,1114.7774
20040708,399371.SZ,20040708,1117.4624
20040709,399371.SZ,20040709,1112.6486
20040712,399371.SZ,20040712,1088.8515
20040713,399371.SZ,20040713,1092.8184
20040714,399371.SZ,20040714,1092.9897
20040715,399371.SZ,20040715,1107.6991
20040716,399371.SZ,20040716,1136.8951
20040719,399371.SZ,20040719,1138.2507
20040720,399371.SZ,20040720,1131.5632
20040721,399371.SZ,20040721,1131.4708
20040722,399371.SZ,20040722,1101.2039
20040723,399371.SZ,20040723,1104.4409
20040726,399371.SZ,20040726,1090.6074
20040727,399371.SZ,20040727,1084.527
20040728,399371.SZ,20040728,1089.7649
20040729,399371.SZ,20040729,1104.4683
20040730,399371.SZ,20040730,1090.0296
20040802,399371.SZ,20040802,1080.5348
20040803,399371.SZ,20040803,1072.8433
20040804,399371.SZ,20040804,1103.8541
20040805,399371.SZ,20040805,1089.4422
20040806,399371.SZ,20040806,1090.8138
20040809,399371.SZ,20040809,1094.8864
20040810,399371.SZ,20040810,1099.2923
20040811,399371.SZ,20040811,1087.109
20040812,399371.SZ,20040812,1074.8247
20040813,399371.SZ,20040813,1076.7754
20040816,399371.SZ,20040816,1067.6388
20040817,399371.SZ,20040817,1070.9431
20040818,399371.SZ,20040818,1070.0012
20040819,399371.SZ,20040819,1058.1105
20040820,399371.SZ,20040820,1061.3546
20040823,399371.SZ,20040823,1051.0105
20040824,399371.SZ,20040824,1065.0013
20040825,399371.SZ,20040825,1060.4518
20040826,399371.SZ,20040826,1058.1802
20040827,399371.SZ,20040827,1049.1547
20040830,399371.SZ,20040830,1049.0187
20040831,399371.SZ,20040831,1066.4508
20040901,399371.SZ,20040901,1050.6436
20040902,399371.SZ,20040902,1056.677
20040903,399371.SZ,20040903,1055.894
20040906,399371.SZ,20040906,1052.4842
20040907,399371.SZ,20040907,1053.9412
20040908,399371.SZ,20040908,1042.8998
20040909,399371.SZ,20040909,1024.9729
20040910,399371.SZ,20040910,1028.6871
20040913,399371.SZ,20040913,1007.544
20040914,399371.SZ,20040914,1037.531
20040915,399371.SZ,20040915,1078.7916
20040916,399371.SZ,20040916,1091.7922
20040917,399371.SZ,20040917,1125.0237
20040920,399371.SZ,20040920,1161.3753
20040921,399371.SZ,20040921,1154.2785
20040922,399371.SZ,20040922,1133.477
20040923,399371.SZ,20040923,1169.4721
20040924,399371.SZ,20040924,1148.8977
20040927,399371.SZ,20040927,1143.403
20040928,399371.SZ,20040928,1153.8643
20040929,399371.SZ,20040929,1143.1769
20040930,399371.SZ,20040930,1128.0179
20041008,399371.SZ,20041008,1151.4032
20041011,399371.SZ,20041011,1146.5505
20041012,399371.SZ,20041012,1121.6816
20041013,399371.SZ,20041013,1123.6611
20041014,399371.SZ,20041014,1078.5785
20041015,399371.SZ,20041015,1078.7487
20041018,399371.SZ,20041018,1080.7609
20041019,399371.SZ,20041019,1083.0022
20041020,399371.SZ,20041020,1078.3149
20041021,399371.SZ,20041021,1064.4365
20041022,399371.SZ,20041022,1079.3516
20041025,399371.SZ,20041025,1066.9458
20041026,399371.SZ,20041026,1080.1628
20041027,399371.SZ,20041027,1091.6909
20041028,399371.SZ,20041028,1088.3989
20041029,399371.SZ,20041029,1070.6148
20041101,399371.SZ,20041101,1056.5966
20041102,399371.SZ,20041102,1052.4328
20041103,399371.SZ,20041103,1070.0601
20041104,399371.SZ,20041104,1050.4354
20041105,399371.SZ,20041105,1050.571
20041108,399371.SZ,20041108,1051.4741
20041109,399371.SZ,20041109,1054.2842
20041110,399371.SZ,20041110,1090.9205
20041111,399371.SZ,20041111,1083.8369
20041112,399371.SZ,20041112,1086.8466
20041115,399371.SZ,20041115,1098.7714
20041116,399371.SZ,20041116,1100.9361
20041117,399371.SZ,20041117,1089.9596
20041118,399371.SZ,20041118,1100.3106
20041119,399371.SZ,20041119,1108.6597
20041122,399371.SZ,20041122,1110.2155
20041123,399371.SZ,20041123,1100.824
20041124,399371.SZ,20041124,1093.3766
20041125,399371.SZ,20041125,1092.4857
20041126,399371.SZ,20041126,1094.3178
20041129,399371.SZ,20041129,1079.4434
20041130,399371.SZ,20041130,1080.5919
20041201,399371.SZ,20041201,1076.3918
20041202,399371.SZ,20041202,1076.1582
20041203,399371.SZ,20041203,1079.1149
20041206,399371.SZ,20041206,1080.0644
20041207,399371.SZ,20041207,1068.1567
20041208,399371.SZ,20041208,1071.2309
20041209,399371.SZ,20041209,1082.1741
20041210,399371.SZ,20041210,1065.8476
20041213,399371.SZ,20041213,1060.1109
20041214,399371.SZ,20041214,1057.6874
20041215,399371.SZ,20041215,1064.4765
20041216,399371.SZ,20041216,1058.9614
20041217,399371.SZ,20041217,1049.3969
20041220,399371.SZ,20041220,1035.034
20041221,399371.SZ,20041221,1035.7491
20041222,399371.SZ,20041222,1059.6272
20041223,399371.SZ,20041223,1041.7394
20041224,399371.SZ,20041224,1041.2807
20041227,399371.SZ,20041227,1037.4865
20041228,399371.SZ,20041228,1037.3053
20041229,399371.SZ,20041229,1033.7741
20041230,399371.SZ,20041230,1032.6584
20041231,399371.SZ,20041231,1027.9645
20050104,399371.SZ,20050104,1009.8659
20050105,399371.SZ,20050105,1018.0376
20050106,399371.SZ,20050106,1006.7553
20050107,399371.SZ,20050107,1008.3612
20050110,399371.SZ,20050110,1018.3815
20050111,399371.SZ,20050111,1020.9634
20050112,399371.SZ,20050112,1021.071
20050113,399371.SZ,20050113,1021.9836
20050114,399371.SZ,20050114,1014.4372
20050117,399371.SZ,20050117,991.0386
20050118,399371.SZ,20050118,997.6334
20050119,399371.SZ,20050119,992.1643
20050120,399371.SZ,20050120,979.5313
20050121,399371.SZ,20050121,1006.814
20050124,399371.SZ,20050124,1021.3334
20050125,399371.SZ,20050125,1017.0967
20050126,399371.SZ,20050126,1011.945
20050127,399371.SZ,20050127,998.2373
20050128,399371.SZ,20050128,988.9253
20050131,399371.SZ,20050131,971.928
20050201,399371.SZ,20050201,972.4983
20050202,399371.SZ,20050202,1022.651
20050203,399371.SZ,20050203,1007.9676
20050204,399371.SZ,20050204,1030.9166
20050216,399371.SZ,20050216,1038.302
20050217,399371.SZ,20050217,1035.0338
20050218,399371.SZ,20050218,1022.3382
20050221,399371.SZ,20050221,1041.6002
20050222,399371.SZ,20050222,1062.7848
20050223,399371.SZ,20050223,1064.6233
20050224,399371.SZ,20050224,1067.089
20050225,399371.SZ,20050225,1068.3099
20050228,399371.SZ,20050228,1062.7209
20050301,399371.SZ,20050301,1059.6308
20050302,399371.SZ,20050302,1043.8951
20050303,399371.SZ,20050303,1049.995
20050304,399371.SZ,20050304,1044.4987
20050307,399371.SZ,20050307,1050.6507
20050308,399371.SZ,20050308,1069.6747
20050309,399371.SZ,20050309,1065.4419
20050310,399371.SZ,20050310,1039.279
20050311,399371.SZ,20050311,1042.0611
20050314,399371.SZ,20050314,1045.5946
20050315,399371.SZ,20050315,1029.8097
20050316,399371.SZ,20050316,1020.2088
20050317,399371.SZ,20050317,1010.1078
20050318,399371.SZ,20050318,996.693
20050321,399371.SZ,20050321,999.7984
20050322,399371.SZ,20050322,978.6687
20050323,399371.SZ,20050323,976.5916
20050324,399371.SZ,20050324,984.6878
20050325,399371.SZ,20050325,982.5949
20050328,399371.SZ,20050328,980.008
20050329,399371.SZ,20050329,976.0001
20050330,399371.SZ,20050330,956.8754
20050331,399371.SZ,20050331,960.5732
20050401,399371.SZ,20050401,995.3526
20050404,399371.SZ,20050404,978.6568
20050405,399371.SZ,20050405,970.319
20050406,399371.SZ,20050406,986.6698
20050407,399371.SZ,20050407,996.6161
20050408,399371.SZ,20050408,1013.6186
20050411,399371.SZ,20050411,1008.0009
20050412,399371.SZ,20050412,992.0117
20050413,399371.SZ,20050413,1015.0406
20050414,399371.SZ,20050414,1003.3417
20050415,399371.SZ,20050415,989.8491
20050418,399371.SZ,20050418,979.8214
20050419,399371.SZ,20050419,981.3859
20050420,399371.SZ,20050420,969.8266
20050421,399371.SZ,20050421,961.3826
20050422,399371.SZ,20050422,957.8274
20050425,399371.SZ,20050425,947.3195
20050426,399371.SZ,20050426,954.1802
20050427,399371.SZ,20050427,942.7308
20050428,399371.SZ,20050428,959.2236
20050429,399371.SZ,20050429,950.2445
20050509,399371.SZ,20050509,926.7696
20050510,399371.SZ,20050510,930.2551
20050511,399371.SZ,20050511,922.9153
20050512,399371.SZ,20050512,907.0703
20050513,399371.SZ,20050513,909.811
20050516,399371.SZ,20050516,902.1114
20050517,399371.SZ,20050517,908.6568
20050518,399371.SZ,20050518,909.6061
20050519,399371.SZ,20050519,911.135
20050520,399371.SZ,20050520,909.2635
20050523,399371.SZ,20050523,885.6398
20050524,399371.SZ,20050524,890.5114
20050525,399371.SZ,20050525,889.7736
20050526,399371.SZ,20050526,877.8047
20050527,399371.SZ,20050527,870.9385
20050530,399371.SZ,20050530,878.8933
20050531,399371.SZ,20050531,880.4877
20050601,399371.SZ,20050601,863.1567
20050602,399371.SZ,20050602,846.4516
20050603,399371.SZ,20050603,846.2721
20050606,399371.SZ,20050606,862.8918
20050607,399371.SZ,20050607,861.6591
20050608,399371.SZ,20050608,930.1097
20050609,399371.SZ,20050609,934.0583
20050610,399371.SZ,20050610,916.8278
20050613,399371.SZ,20050613,919.3018
20050614,399371.SZ,20050614,909.24
20050615,399371.SZ,20050615,891.9346
20050616,399371.SZ,20050616,904.157
20050617,399371.SZ,20050617,910.0224
20050620,399371.SZ,20050620,935.5481
20050621,399371.SZ,20050621,925.3714
20050622,399371.SZ,20050622,929.8555
20050623,399371.SZ,20050623,921.7612
20050624,399371.SZ,20050624,928.8296
20050627,399371.SZ,20050627,946.4913
20050628,399371.SZ,20050628,933.116
20050629,399371.SZ,20050629,929.488
20050630,399371.SZ,20050630,908.5534
20050701,399371.SZ,20050701,888.803
20050704,399371.SZ,20050704,882.5157
20050705,399371.SZ,20050705,875.6981
20050706,399371.SZ,20050706,872.7146
20050707,399371.SZ,20050707,877.0389
20050708,399371.SZ,20050708,859.499
20050711,399371.SZ,20050711,855.1065
20050712,399371.SZ,20050712,881.836
20050713,399371.SZ,20050713,875.033
20050714,399371.SZ,20050714,876.7939
20050715,399371.SZ,20050715,864.8628
20050718,399371.SZ,20050718,851.9927
20050719,399371.SZ,20050719,855.9047
20050720,399371.SZ,20050720,864.2189
20050721,399371.SZ,20050721,864.0139
20050722,399371.SZ,20050722,879.6496
20050725,399371.SZ,20050725,879.1809
20050726,399371.SZ,20050726,898.4559
20050727,399371.SZ,20050727,914.4236
20050728,399371.SZ,20050728,911.6693
20050729,399371.SZ,20050729,908.7868
20050801,399371.SZ,20050801,912.787
20050802,399371.SZ,20050802,925.148
20050803,399371.SZ,20050803,929.6896
20050804,399371.SZ,20050804,924.5534
20050805,399371.SZ,20050805,945.7509
20050808,399371.SZ,20050808,952.9023
20050809,399371.SZ,20050809,960.3651
20050810,399371.SZ,20050810,968.3943
20050811,399371.SZ,20050811,980.4003
20050812,399371.SZ,20050812,963.3056
20050815,399371.SZ,20050815,981.5409
20050816,399371.SZ,20050816,976.2716
20050817,399371.SZ,20050817,985.7085
20050818,399371.SZ,20050818,950.7405
20050819,399371.SZ,20050819,950.9657
20050822,399371.SZ,20050822,958.5554
20050823,399371.SZ,20050823,949.6084
20050824,399371.SZ,20050824,958.7348
20050825,399371.SZ,20050825,960.7716
20050826,399371.SZ,20050826,960.1179
20050829,399371.SZ,20050829,947.7392
20050830,399371.SZ,20050830,945.3614
20050831,399371.SZ,20050831,961.1037
20050901,399371.SZ,20050901,979.2747
20050902,399371.SZ,20050902,983.3029
20050905,399371.SZ,20050905,988.9235
20050906,399371.SZ,20050906,969.6593
20050907,399371.SZ,20050907,988.3827
20050908,399371.SZ,20050908,989.5378
20050909,399371.SZ,20050909,983.8034
20050912,399371.SZ,20050912,985.9075
20050913,399371.SZ,20050913,1002.1506
20050914,399371.SZ,20050914,1009.7134
20050915,399371.SZ,20050915,1011.7637
20050916,399371.SZ,20050916,1010.0105
20050919,399371.SZ,20050919,1016.2184
20050920,399371.SZ,20050920,1006.5149
20050921,399371.SZ,20050921,986.6485
20050922,399371.SZ,20050922,962.504
20050923,399371.SZ,20050923,956.4582
20050926,399371.SZ,20050926,958.3025
20050927,399371.SZ,20050927,942.9669
20050928,399371.SZ,20050928,940.3619
20050929,399371.SZ,20050929,955.7728
20050930,399371.SZ,20050930,957.687
20051010,399371.SZ,20051010,946.0698
20051011,399371.SZ,20051011,959.5217
20051012,399371.SZ,20051012,965.8381
20051013,399371.SZ,20051013,959.1798
20051014,399371.SZ,20051014,948.4079
20051017,399371.SZ,20051017,940.8409
20051018,399371.SZ,20051018,949.3583
