trade_dt,s_info_windcode,trade_dt,s_dq_close
20050526,399314.SZ,20050526,802.615
20050527,399314.SZ,20050527,795.335
20050530,399314.SZ,20050530,800.106
20050531,399314.SZ,20050531,800.331
20050601,399314.SZ,20050601,783.066
20050602,399314.SZ,20050602,764.329
20050603,399314.SZ,20050603,764.686
20050606,399314.SZ,20050606,785.151
20050607,399314.SZ,20050607,783.404
20050608,399314.SZ,20050608,847.227
20050609,399314.SZ,20050609,852.449
20050610,399314.SZ,20050610,835.588
20050613,399314.SZ,20050613,833.519
20050614,399314.SZ,20050614,825.055
20050615,399314.SZ,20050615,809.905
20050616,399314.SZ,20050616,821.702
20050617,399314.SZ,20050617,822.399
20050620,399314.SZ,20050620,846.478
20050621,399314.SZ,20050621,836.537
20050622,399314.SZ,20050622,840.646
20050623,399314.SZ,20050623,833.892
20050624,399314.SZ,20050624,838.402
20050627,399314.SZ,20050627,853.985
20050628,399314.SZ,20050628,843.401
20050629,399314.SZ,20050629,838.846
20050630,399314.SZ,20050630,821.012
20050701,399314.SZ,20050701,804.994
20050704,399314.SZ,20050704,801.966
20050705,399314.SZ,20050705,796.551
20050706,399314.SZ,20050706,790.336
20050707,399314.SZ,20050707,792.193
20050708,399314.SZ,20050708,779.68
20050711,399314.SZ,20050711,775.43
20050712,399314.SZ,20050712,801.517
20050713,399314.SZ,20050713,796.256
20050714,399314.SZ,20050714,799.422
20050715,399314.SZ,20050715,792.666
20050718,399314.SZ,20050718,786.432
20050719,399314.SZ,20050719,787.636
20050720,399314.SZ,20050720,793.444
20050721,399314.SZ,20050721,794.418
20050722,399314.SZ,20050722,809.491
20050725,399314.SZ,20050725,806.466
20050726,399314.SZ,20050726,824.677
20050727,399314.SZ,20050727,841.055
20050728,399314.SZ,20050728,837.517
20050729,399314.SZ,20050729,834.687
20050801,399314.SZ,20050801,838.019
20050802,399314.SZ,20050802,848.861
20050803,399314.SZ,20050803,854.559
20050804,399314.SZ,20050804,849.207
20050805,399314.SZ,20050805,867.076
20050808,399314.SZ,20050808,869.963
20050809,399314.SZ,20050809,873.776
20050810,399314.SZ,20050810,881.407
20050811,399314.SZ,20050811,894.153
20050812,399314.SZ,20050812,879.622
20050815,399314.SZ,20050815,893.32
20050816,399314.SZ,20050816,883.509
20050817,399314.SZ,20050817,890.978
20050818,399314.SZ,20050818,861.509
20050819,399314.SZ,20050819,863.964
20050822,399314.SZ,20050822,871.647
20050823,399314.SZ,20050823,864.58
20050824,399314.SZ,20050824,871.092
20050825,399314.SZ,20050825,870.724
20050826,399314.SZ,20050826,869.29
20050829,399314.SZ,20050829,858.711
20050830,399314.SZ,20050830,856.249
20050831,399314.SZ,20050831,867.862
20050901,399314.SZ,20050901,882.506
20050902,399314.SZ,20050902,885.076
20050905,399314.SZ,20050905,888.774
20050906,399314.SZ,20050906,874.422
20050907,399314.SZ,20050907,887.805
20050908,399314.SZ,20050908,889.69
20050909,399314.SZ,20050909,884.341
20050912,399314.SZ,20050912,884.202
20050913,399314.SZ,20050913,896.319
20050914,399314.SZ,20050914,902.235
20050915,399314.SZ,20050915,900.884
20050916,399314.SZ,20050916,898.886
20050919,399314.SZ,20050919,901.721
20050920,399314.SZ,20050920,893.584
20050921,399314.SZ,20050921,878.105
20050922,399314.SZ,20050922,858.528
20050923,399314.SZ,20050923,851.42
20050926,399314.SZ,20050926,852.7
20050927,399314.SZ,20050927,839.63
20050928,399314.SZ,20050928,839.768
20050929,399314.SZ,20050929,851.025
20050930,399314.SZ,20050930,852.015
20051010,399314.SZ,20051010,843.145
20051011,399314.SZ,20051011,853.762
20051012,399314.SZ,20051012,855.794
20051013,399314.SZ,20051013,848.711
20051014,399314.SZ,20051014,837.674
20051017,399314.SZ,20051017,830.599
20051018,399314.SZ,20051018,834.998
20051019,399314.SZ,20051019,832.15
20051020,399314.SZ,20051020,833.135
20051021,399314.SZ,20051021,837.321
20051024,399314.SZ,20051024,839.74
20051025,399314.SZ,20051025,829.162
20051026,399314.SZ,20051026,811.875
20051027,399314.SZ,20051027,812.731
20051028,399314.SZ,20051028,804.853
20051031,399314.SZ,20051031,813.747
20051101,399314.SZ,20051101,812.248
20051102,399314.SZ,20051102,821.217
20051103,399314.SZ,20051103,813.59
20051104,399314.SZ,20051104,817.11
20051107,399314.SZ,20051107,815.69
20051108,399314.SZ,20051108,818.892
