trade_dt,s_info_windcode,trade_dt,s_dq_close
20031127,399315.SZ,20031127,916.9392
20031128,399315.SZ,20031128,921.9309
20031201,399315.SZ,20031201,943.0954
20031202,399315.SZ,20031202,942.9236
20031203,399315.SZ,20031203,944.3314
20031204,399315.SZ,20031204,949.4
20031205,399315.SZ,20031205,952.5804
20031208,399315.SZ,20031208,941.281
20031209,399315.SZ,20031209,946.4055
20031210,399315.SZ,20031210,956.1486
20031211,399315.SZ,20031211,956.5066
20031212,399315.SZ,20031212,955.3097
20031215,399315.SZ,20031215,955.3336
20031216,399315.SZ,20031216,946.207
20031217,399315.SZ,20031217,938.9316
20031218,399315.SZ,20031218,935.9856
20031219,399315.SZ,20031219,918.3688
20031222,399315.SZ,20031222,941.537
20031223,399315.SZ,20031223,947.9462
20031224,399315.SZ,20031224,955.0668
20031225,399315.SZ,20031225,952.9818
20031226,399315.SZ,20031226,954.1347
20031229,399315.SZ,20031229,946.0816
20031230,399315.SZ,20031230,949.1837
20031231,399315.SZ,20031231,939.7985
20040102,399315.SZ,20040102,944.579
20040105,399315.SZ,20040105,957.2441
20040106,399315.SZ,20040106,959.5192
20040107,399315.SZ,20040107,971.5423
20040108,399315.SZ,20040108,987.2375
20040109,399315.SZ,20040109,978.0837
20040112,399315.SZ,20040112,992.9287
20040113,399315.SZ,20040113,1001.6029
20040114,399315.SZ,20040114,995.4464
20040115,399315.SZ,20040115,993.7552
20040116,399315.SZ,20040116,1003.7802
20040129,399315.SZ,20040129,1029.8174
20040130,399315.SZ,20040130,1012.6093
20040202,399315.SZ,20040202,1036.9777
20040203,399315.SZ,20040203,1050.5057
20040204,399315.SZ,20040204,1072.2514
20040205,399315.SZ,20040205,1084.3659
20040206,399315.SZ,20040206,1072.6213
20040209,399315.SZ,20040209,1094.3717
20040210,399315.SZ,20040210,1093.9739
20040211,399315.SZ,20040211,1091.6079
20040212,399315.SZ,20040212,1091.5542
20040213,399315.SZ,20040213,1082.1092
20040216,399315.SZ,20040216,1105.5752
20040217,399315.SZ,20040217,1117.514
20040218,399315.SZ,20040218,1128.2859
20040219,399315.SZ,20040219,1128.395
20040220,399315.SZ,20040220,1132.5212
20040223,399315.SZ,20040223,1108.606
20040224,399315.SZ,20040224,1104.4325
20040225,399315.SZ,20040225,1079.951
