date,pre_close,close,pct_chg,mkt_cap_ard,ptmyear,ytm_b,duration,convexity
2006-11-17,,115.4592,0.0,732926620000.0,2.1786000728607178,2.2392001152038574,2.0634000301361084,6.804699897766113
2006-11-20,115.4592,115.3862,-0.06322579751114965,732659890000.0,2.1703999042510986,2.265899896621704,2.054800033569336,6.760499954223633
2006-11-21,115.3862,115.444,0.05009264539433684,733085930000.0,2.1677000522613525,2.240600109100342,2.0527000427246094,6.748799800872803
2006-11-22,115.444,115.4642,0.0174976612037028,733298400000.0,2.1649999618530273,2.2309000492095947,2.0501999855041504,6.735799789428711
2006-11-23,115.4642,115.3804,-0.0725766081608072,732841420000.0,2.1621999740600586,2.2646000385284424,2.046799898147583,6.718999862670898
2006-11-24,115.3804,115.3716,-0.007626945304396329,732850200000.0,2.1594998836517334,2.2671000957489014,2.0439999103546143,6.704899787902832
2006-11-27,115.3716,115.3606,-0.009534408814643881,732971170000.0,2.1512999534606934,2.2679998874664307,2.0360000133514404,6.663300037384033
2006-11-28,115.3606,115.4306,0.060679296050812126,733477410000.0,2.1484999656677246,2.2374000549316406,2.0339999198913574,6.6519999504089355
2006-11-29,115.4306,115.3954,-0.03049451358652145,733325750000.0,2.1458001136779785,2.250999927520752,2.0309998989105225,6.6371002197265625
2006-11-30,115.3954,115.4292,0.029290595638993746,733615870000.0,2.1431000232696533,2.2355000972747803,2.028700113296509,6.62470006942749
2006-12-01,115.4292,115.4648,0.030841416210111737,734035530000.0,2.140399932861328,2.2191998958587646,2.0264999866485596,6.612400054931641
2006-12-04,115.4648,115.369,-0.0829690087368592,733626240000.0,2.132200002670288,2.2558999061584473,2.0176000595092773,6.5680999755859375
2006-12-05,115.369,115.3481,-0.01811578500290154,733566420000.0,2.1294000148773193,2.2634999752044678,2.014699935913086,6.553800106048584
2006-12-06,115.3481,115.3518,0.0032076817910264054,733655110000.0,2.126699924468994,2.260699987411499,2.0120999813079834,6.540299892425537
2006-12-07,115.3518,115.3064,-0.039357860042063306,790601930000.0,2.188199996948242,2.2869999408721924,2.0696001052856445,6.868800163269043
2006-12-08,115.3064,115.1634,-0.12401740059528413,789714400000.0,2.185499906539917,2.345099925994873,2.0655999183654785,6.849800109863281
2006-12-11,115.1634,115.1958,0.028133938386683408,789653970000.0,2.1774001121520996,2.3282999992370605,2.059499979019165,6.814899921417236
2006-12-12,115.1958,115.262,0.0574673729424119,790180870000.0,2.1745998859405518,2.2997000217437744,2.0576000213623047,6.803400039672852
2006-12-13,115.262,115.2138,-0.04181777168537267,789937440000.0,2.1719000339508057,2.3185999393463135,2.0543999671936035,6.787899971008301
2006-12-14,115.2138,115.2107,-0.0026906499047886913,790002390000.0,2.1691999435424805,2.3187999725341797,2.051800012588501,6.77400016784668
2006-12-15,115.2107,115.279,0.059282688153091324,789951060000.0,2.1663999557495117,2.2892000675201416,2.051300048828125,6.7677001953125
2006-12-18,115.279,115.2476,-0.027238265425611575,756108920000.0,2.2114999294281006,2.3010001182556152,2.0917999744415283,6.940899848937988
2006-12-19,115.2476,115.2829,0.030629705087127482,756407200000.0,2.208699941635132,2.2853000164031982,2.0894999504089355,6.928100109100342
2006-12-20,115.2829,115.2723,-0.009194772164819426,755694140000.0,2.2060000896453857,2.2883999347686768,2.0887999534606934,6.920499801635742
2006-12-21,115.2723,115.259,-0.011537897656246104,730187510000.0,2.246299982070923,2.298099994659424,2.1245999336242676,7.078100204467773
2006-12-22,115.259,115.2643,0.004598339392156284,730291380000.0,2.2435998916625977,2.2946999073028564,2.121999979019165,7.0640997886657715
2006-12-25,115.2643,115.1286,-0.11772942706458109,754628720000.0,2.20169997215271,2.384500026702881,2.2421998977661133,8.211799621582031
2006-12-26,115.1286,115.1435,0.012942049151989382,754793230000.0,2.1989998817443848,2.3777999877929688,2.2397000789642334,8.197799682617188
2006-12-27,115.1435,115.1813,0.03282860083286513,755108460000.0,2.196199893951416,2.3622000217437744,2.237499952316284,8.185099601745605
2006-12-28,115.1813,115.2945,0.09827984230079553,755916230000.0,2.19350004196167,2.3178000450134277,2.2360999584198,8.176400184631348
2006-12-29,115.2945,115.158,-0.11839246451478438,755099790000.0,2.1907999515533447,2.3691000938415527,2.2318999767303467,8.15429973602295
2007-01-04,115.0148,115.0601,0.03938623551057052,754782740000.0,2.174299955368042,2.4056999683380127,2.2147998809814453,8.0600004196167
2007-01-05,115.0601,115.3002,0.20867355408173485,756404090000.0,2.171600103378296,2.3117001056671143,2.214900016784668,8.058300018310547
2007-01-08,115.3002,115.2616,-0.03347782571062532,756390080000.0,2.1633999347686768,2.3232998847961426,2.2065000534057617,8.012299537658691
2007-01-09,115.2616,115.2876,0.02255738251073753,756629250000.0,2.160599946975708,2.3120999336242676,2.204200029373169,7.999100208282471
