date,pre_close,close,pct_chg,mkt_cap_ard,ptmyear,ytm_b,duration,convexity
2007-01-04,,100.2773,0.0,4702970000.0,9.802399635314941,3.944200038909912,7.638899803161621,77.00890350341797
2007-01-05,100.2773,100.308,0.03061510431574261,4704410000.0,9.799599647521973,3.9416000843048096,7.63670015335083,76.97460174560547
2007-01-08,100.308,100.3375,0.029409418989511056,4705790000.0,9.791399955749512,3.9419000148773193,7.628799915313721,76.84519958496094
2007-01-09,100.3375,100.1298,-0.2070013703749871,4696060000.0,9.788700103759766,3.9704999923706055,7.620800018310547,76.71009826660156
2007-01-10,100.1298,100.1671,0.03725164736172636,4697800000.0,9.785900115966797,3.9670000076293945,7.618800163269043,76.67870330810547
2007-01-11,100.1671,100.3156,0.14825227045606643,4704770000.0,9.78320026397705,3.9489998817443848,7.61959981918335,76.69429779052734
2007-01-12,100.3156,100.1986,-0.11663190969301328,4699280000.0,9.780400276184082,3.9656999111175537,7.613800048828125,76.59760284423828
2007-01-15,100.1986,100.2722,0.07345412011744576,4687870000.0,9.772199630737305,3.960200071334839,7.631100177764893,76.7300033569336
2007-01-16,100.2722,100.2417,-0.030417204369709176,4686430000.0,9.769499778747559,3.96560001373291,7.627399921417236,76.6697998046875
2007-01-17,100.2417,100.2023,-0.03930499981544661,4684590000.0,9.76669979095459,3.9721999168395996,7.623600006103516,76.60600280761719
2007-01-18,100.2023,100.2263,0.0239515460223976,4685710000.0,9.763999938964844,3.970400094985962,7.621300220489502,76.56890106201172
2007-01-19,100.2263,100.2455,0.019156648504446535,4686610000.0,9.761300086975098,3.9693000316619873,7.618800163269043,76.52980041503906
2007-01-22,100.2455,100.3022,0.05656114239541146,4689270000.0,9.753000259399414,3.966099977493286,7.611499786376953,76.41220092773438
2007-01-23,100.3022,100.2402,-0.06181320050806225,4686360000.0,9.750300407409668,3.975600004196167,7.607100009918213,76.33899688720703
2007-01-24,100.2402,100.2796,0.039305587977678164,4688210000.0,9.747599601745605,3.9718000888824463,7.605199813842773,76.30850219726562
2007-01-25,100.2796,100.26,-0.019545351198047213,4687290000.0,9.744799613952637,3.975800037384033,7.601799964904785,76.25309753417969
2007-01-26,100.26,100.3048,0.04468382206263222,4689390000.0,9.74209976196289,3.971299886703491,7.599999904632568,76.22489929199219
2007-01-29,100.3048,100.3259,0.02103588262974864,4690380000.0,9.73390007019043,3.9728000164031982,7.591899871826172,76.09259796142578
2007-01-30,100.3259,100.1995,-0.12598940054363214,4684450000.0,9.731100082397461,3.990799903869629,7.585899829864502,75.99230194091797
2007-01-31,100.1995,100.2247,0.025149826096934728,4685630000.0,9.728400230407715,3.9888999462127686,7.583600044250488,75.95590209960938
2007-02-01,100.2247,99.9601,-0.2640067767725935,4673260000.0,9.725600242614746,4.025199890136719,7.5742998123168945,75.79779815673828
2007-02-02,99.9601,99.8385,-0.12164853776656968,4667580000.0,9.722900390625,4.042699813842773,7.568399906158447,75.69969940185547
2007-02-05,99.8385,100.3018,0.46404943984535413,4869620000.0,9.671500205993652,3.9946000576019287,7.545499801635742,75.14839935302734
2007-02-06,100.3018,100.1579,-0.14346701654407212,4862630000.0,9.668700218200684,4.015100002288818,7.539100170135498,75.04199981689453
2007-02-07,100.1579,100.1094,-0.04842353923155757,4860280000.0,9.666000366210938,4.022900104522705,7.535099983215332,74.9751968383789
2007-02-08,100.1094,100.0967,-0.012686121383202048,4859660000.0,9.663200378417969,4.026100158691406,7.531899929046631,74.92320251464844
2007-02-09,100.0967,99.8995,-0.19700949182140387,4850090000.0,9.660499572753906,4.053699970245361,7.524199962615967,74.7947006225586
2007-02-12,99.8995,99.823,-0.07657695984465387,4846380000.0,9.652299880981445,4.06820011138916,7.513700008392334,74.62310028076172
2007-02-13,99.823,99.8481,0.025144505775231165,4847600000.0,9.649499893188477,4.066299915313721,7.51140022277832,74.58689880371094
2007-02-14,99.8481,99.9179,0.06990618749881145,4850980000.0,9.64680004119873,4.058499813079834,7.510200023651123,74.56919860839844
2007-02-15,99.9179,99.9148,-0.0031025471912474473,4850830000.0,9.644100189208984,4.060299873352051,7.507199764251709,74.52140045166016
2007-02-16,99.9148,100.5984,0.6841829238511196,4884020000.0,9.641300201416016,3.9709999561309814,7.5208001136779785,74.75759887695312
2007-02-26,100.7013,100.6391,-0.061766829226637836,4885320000.0,9.613900184631348,3.9816999435424805,7.492499828338623,74.30329895019531
2007-02-27,100.6391,100.6911,0.05166977844595858,4887840000.0,9.611200332641602,3.976300001144409,7.490900039672852,74.2782974243164
2007-02-28,100.6911,100.4354,-0.25394498620037365,4875430000.0,9.608400344848633,4.01170015335083,7.481800079345703,74.12650299072266
2007-03-01,100.4354,100.5324,0.09657949288796003,4880140000.0,9.60569953918457,4.000199794769287,7.481200218200684,74.12010192871094
