date,pre_close,close,pct_chg,mkt_cap_ard,ptmyear,ytm_b,duration,convexity
2002-12-31,,100.0,0.0,,,,,
2003-01-02,100.0,99.838,-0.16200000000000614,,,,,
2003-01-03,99.838,99.764,-0.07412007452072164,,,,,
2003-01-06,99.764,99.825,0.061144300549303414,,,,,
2003-01-07,99.825,99.871,0.04608064112195569,,,,,
2003-01-08,99.871,99.884,0.013016791661248242,,,,,
2003-01-09,99.884,100.014,0.1301509751311476,,,,,
2003-01-10,100.014,100.067,0.05299258103865186,,,,,
2003-01-13,100.067,100.075,0.007994643588805278,,,,,
2003-01-14,100.075,100.194,0.11891081688733428,,,,,
2003-01-15,100.194,100.704,0.509012515719495,,,,,
2003-01-16,100.704,101.081,0.37436447410232915,,,,,
2003-01-17,101.081,100.949,-0.13058834004412798,,,,,
2003-01-20,100.949,100.908,-0.040614567752030054,,,,,
2003-01-21,100.908,100.674,-0.23189439885836072,,,,,
2003-01-22,100.674,100.599,-0.07449788426008984,,,,,
2003-01-23,100.599,100.621,0.021869004662065587,,,,,
2003-01-24,100.621,100.731,0.10932111587044398,,,,,
2003-01-27,100.731,100.982,0.2491785051275226,,,,,
2003-01-28,100.982,101.216,0.23172446574636535,,,,,
2003-01-29,101.216,101.1,-0.11460638634207998,,,,,
2003-02-10,101.1,101.769,0.6617210682492691,,,,,
2003-02-11,101.769,101.893,0.12184456956440097,,,,,
2003-02-12,101.893,101.967,0.07262520487177536,,,,,
2003-02-13,101.967,102.295,0.3216726980297576,,,,,
2003-02-14,102.295,102.365,0.06842954201084431,,,,,
2003-02-17,102.365,101.919,-0.43569579446099543,,,,,
2003-02-18,101.919,101.817,-0.10007947487711208,,,,,
2003-02-19,101.817,101.683,-0.13160867045776847,,,,,
2003-02-20,101.683,101.741,0.05704001652192866,,,,,
2003-02-21,101.741,101.662,-0.0776481457819301,,,,,
2003-02-24,101.662,101.752,0.08852865377426097,,,,,
2003-02-25,101.752,101.842,0.08845034987027617,,,,,
2003-02-26,101.842,101.818,-0.023565915830404852,,,,,
2003-02-27,101.818,101.736,-0.08053585809974036,,,,,
2003-02-28,101.736,101.833,0.09534481402846012,,,,,
2003-03-03,101.833,101.999,0.16301199021927748,,,,,
2003-03-04,101.999,102.165,0.16274669359504607,,,,,
2003-03-05,102.165,102.571,0.397396368619382,,,,,
2003-03-06,102.571,102.731,0.155989509705469,,,,,
2003-03-07,102.731,102.631,-0.09734160087996255,,,,,
2003-03-10,102.631,102.5,-0.12764174567138606,,,,,
2003-03-11,102.5,102.531,0.030243902439030156,,,,,
2003-03-12,102.531,102.643,0.10923525567876523,,,,,
2003-03-13,102.643,102.748,0.10229630856464053,,,,,
2003-03-14,102.748,103.021,0.2656986024058825,,,,,
2003-03-17,103.021,102.758,-0.25528775686511024,,,,,
2003-03-18,102.758,102.976,0.21214893244321953,,,,,
2003-03-19,102.976,103.156,0.17479801118707933,,,,,
2003-03-20,103.156,103.104,-0.05040908914654184,,,,,
2003-03-21,103.104,103.098,-0.005819366852886627,,,,,
2003-03-24,103.098,103.333,0.22793846631360398,,,,,
2003-03-25,103.333,103.392,0.05709695837728267,,,,,
2003-03-26,103.392,103.621,0.22148715567935545,,,,,
2003-03-27,103.621,103.937,0.3049574893120145,,,,,
2003-03-28,103.937,103.895,-0.040409093970387444,,,,,
2003-03-31,103.895,104.134,0.23003994417441104,,,,,
2003-04-01,104.134,103.998,-0.13060095645994169,,,,,
2003-04-02,103.998,104.042,0.04230850593280345,,,,,
2003-04-03,104.042,104.026,-0.015378404874959482,,,,,
2003-04-04,104.026,104.989,0.9257301059350624,,,,,
2003-04-07,104.989,105.82,0.7915114916800701,,,,,
2003-04-08,105.82,105.974,0.14553014553015553,,,,,
